cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct
1745797,"Brigham Minerals, Inc.",,2022-12-28,2022-12-29,0001193125-22-314817,"1.01,2.01,2.03,3.01,3.03,5.01,5.02,5.03,5.07,7.01,9.01",1311.0,8-K,,,1311.0,Crude Petroleum & Natural Gas,MNRL Sub Inc.,"Brigham Minerals, Inc.",2022-09-06,425,4,2022-12-29,2022-12-28,True,False,True,Brigham Merger Sub with and into the Company,MNRL,MNRL,,,,,,False,False,
1678848,BITMIS CORP.,BIMT,2022-12-30,2022-12-30,0001213900-22-084079,"1.01,2.01,3.02,5.01,5.02,9.01",8742.0,8-K,,,2833.0,Medicinal Chemicals & Botanical Products,CAMBELL INTERNATIONAL HOLDING CORP.,CAMPBELL INTERNATIONAL HOLDING CORP.; BITMIS CORP.,,,0,,,False,False,True,,,,,,,,,False,False,
1538495,"Earth Science Tech, Inc.","ETST, UNOV",2022-12-29,2022-12-30,0001493152-22-036860,"2.01,9.01",2834.0,8-K,ETST,OTC,2834.0,Pharmaceutical Preparations,"Earth Science Tech, Inc.",Ultimate Novelty Sports Inc.,,,0,,,False,False,False,,,,,,,,,False,False,
884624,Orthofix Medical Inc.,OFIX,2023-01-03,2023-01-05,0001193125-23-001900,"1.02,2.01,2.03,5.02,8.01,9.01",3841.0,8-K,OFIX,Nasdaq,3841.0,Surgical & Medical Instruments & Apparatus,Orthofix Medical Inc.,ORTHOFIX INTERNATIONAL N V,2022-10-11,425,15,2023-01-04,2023-01-04,True,False,False,Merger Sub continuing as the surviving entity and,OFIX,OFIX,,,,,,False,False,
1637761,SeaSpine Holdings Corp,,2023-01-04,2023-01-05,0001193125-23-001942,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",3841.0,8-K,,,3841.0,Surgical & Medical Instruments & Apparatus,SeaSpine Holdings Corp,,2022-10-11,425,9,2023-01-04,2023-01-04,True,False,False,,SPNE,SPNE,,,,,,False,False,
1825437,LIGHTJUMP ACQUISITION CORP,,2022-12-30,2023-01-06,0001213900-23-001451,"1.01,2.01,3.01,3.03,5.01,5.02,5.03,9.01",6770.0,8-K,,,6770.0,Blank Checks,LIGHTJUMP ACQUISITION CORP,,2022-06-24,425,2,2022-12-28,2022-12-27,True,True,False,,LJAQ,,2716176.0,,,,llm,True,True,
1838615,"Alvarium Tiedemann Holdings, Inc.",ALTI,2023-01-03,2023-01-09,0001193125-23-004775,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",6282.0,8-K,ALTI,Nasdaq,6282.0,Investment Advice,"AlTi Global, Inc.","Alvarium Tiedemann Holdings, Inc.; Cartesian Growth Corp",2021-09-20,425,1,2022-11-17,2022-11-17,True,False,True,"October 25, 2022",GLBU,ALTI,34434126.0,,,,llm,True,True,
1715611,BODY & MIND INC.,BMMJ,2022-12-12,2023-01-17,0001640334-23-000057,"1.01,2.01,2.03,3.02,8.01,9.01",2834.0,8-K/A,,,2834.0,Pharmaceutical Preparations,BODY & MIND INC.,DEPLOY TECHNOLOGIES INC,,,3,2022-04-01,2022-03-31,False,False,False,,,,,,,,,True,False,
1586495,Leet Technology Inc.,LTES,2023-01-17,2023-01-18,0001683168-23-000213,"1.01,2.01,3.03,5.01,5.02,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,Leet Technology Inc.,Blow & Drive Interlock Corp; Jam Run Acquisition Corp,,,1,2022-12-15,2022-12-15,False,False,False,Leet Inc,,,,,,,,False,False,
1744179,"Oaktree Strategic Income II, Inc.",,2023-01-20,2023-01-23,0001193125-23-012731,"2.01,3.03,5.01,5.02,5.03,7.01,9.01",,8-K,,,,,"Oaktree Strategic Income II, Inc.",,2022-09-15,425,4,2023-01-20,2023-01-20,True,False,False,,,,,,,,,False,False,
1853314,Gesher I Acquisition Corp.,,2023-01-25,2023-01-25,0001104659-23-006598,"1.01,1.02,2.01,3.01,3.02,3.03,5.01,5.02,5.03,5.07,8.01,9.01",6770.0,8-K,,,6770.0,Blank Checks,Gesher I Acquisition Corp.,,2022-06-01,425,1,2023-01-25,2023-01-25,True,True,False,Companies,GIAC,GIAC,10287844.0,,,10.26,llm,True,True,
1483510,"EXPRESS, INC.",EXPRQ,2023-01-20,2023-01-26,0001193125-23-015631,"1.01,2.01,2.03,3.02,5.02,7.01,8.01,9.01",5600.0,8-K,,,5600.0,Retail-Apparel & Accessory Stores,"EXP OldCo Winddown, Inc.","EXPRESS, INC.; EXPRESS PARENT LLC",2010-08-05,S-4,13,2022-06-09,2022-06-08,False,False,False,,EXPR,EXPR,,,,,,False,False,
1941536,"Bridger Aerospace Group Holdings, Inc.","BAER, BAERW",2023-01-24,2023-01-27,0001193125-23-016927,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,9.01",7389.0,8-K,"BAER,BAERW","Nasdaq,Nasdaq",7389.0,"Services-Business Services, NEC","Bridger Aerospace Group Holdings, Inc.","Wildfire New PubCo, Inc.",2022-08-08,425,0,,,True,False,True,,,BAER,34245643.0,,,10.0,llm,True,True,
1814114,"Orchestra BioMed Holdings, Inc.",OBIO,2023-01-25,2023-01-31,0001213900-23-006448,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",3841.0,8-K,OBIO,Nasdaq,3841.0,Surgical & Medical Instruments & Apparatus,"Orchestra BioMed Holdings, Inc.",Health Sciences Acquisitions Corp 2,2022-07-05,425,2,2023-01-25,2023-01-24,True,False,True,"July 4, 2022",HSAQ,OBIO,0.0,,,,llm,True,True,
1113313,ARVANA INC,AVNI,2023-02-03,2023-02-03,0001607062-23-000065,"1.01,2.01,5.06,7.01,9.01",6770.0,8-K,AVNI,OTC,6770.0,Blank Checks,ARVANA INC,TURINCO INC,,,0,,,False,True,False,,,NOTE,,,,,,False,True,
1538990,STORE CAPITAL Corp,,2023-02-03,2023-02-03,0001193125-23-024224,"1.01,1.02,2.01,2.03,3.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",6798.0,8-K,,,6798.0,Real Estate Investment Trusts,STORE CAPITAL LLC,STORE CAPITAL Corp,2022-10-24,PREM14A,9,2022-12-09,2022-12-09,False,False,True,Parent,STOR,STOR,0.0,,,,llm,False,True,
1814215,"Nuburu, Inc.","BURU, BURUW",2023-02-06,2023-02-06,0001193125-23-025555,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",3690.0,8-K,BURU,NYSE,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies","Nuburu, Inc.",Tailwind Acquisition Corp.,2021-03-02,425,4,2022-12-27,2022-12-27,True,False,True,Nuburu,BURU,BURU,2916653.0,,,10.24,near8k,True,True,
1664998,"KnowBe4, Inc.",,2023-02-06,2023-02-06,0001193125-23-025770,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,5.07,9.01",7370.0,8-K,,,7370.0,"Services-Computer Programming, Data Processing, Etc.","KnowBe4, Inc.",,2022-11-14,PREM14A,2,2023-02-06,2023-02-06,False,False,False,,KNBE,KNBE,,,,,,False,False,
1463208,"Transportation & Logistics Systems, Inc.",TLSS,2023-02-03,2023-02-06,0001493152-23-003641,"2.01,9.01",4700.0,8-K,TLSS,OTC,4700.0,Transportation Services,"Transportation & Logistics Systems, Inc.",PETROTERRA CORP.; LORAN CONNECTION CORP,,,0,,,False,False,False,,,,,,,,,False,False,
1855631,AERWINS Technologies Inc.,"AWIN, AWINW",2023-02-03,2023-02-09,0001193125-23-030266,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",3721.0,8-K,,,3721.0,Aircraft,AERWINS Technologies Inc.,PONO Capital Corp; Pono Capital Corp,2022-03-18,425,1,2023-01-30,2023-01-27,True,False,True,"September 7, 2022",PONO,AWIN,11328988.0,,,10.5,super8k,True,True,
1630212,Avalon GloboCare Corp.,ALBT,2023-02-09,2023-02-13,0001213900-23-010503,"1.01,2.01,3.02,5.03,7.01,9.01",2836.0,8-K,ALBT,Nasdaq,7371.0,Services-Computer Programming Services,Avalon GloboCare Corp.,GLOBAL TECHNOLOGIES CORP,2021-07-15,PREM14A,4,2022-12-30,2022-12-29,False,False,False,,ALBT,ALBT,,,,,,False,False,
1538263,"HomeTrust Bancshares, Inc.",HTBI,2023-02-12,2023-02-13,0001538263-23-000013,"2.01,5.02,8.01,9.01",6035.0,8-K,HTB,NYSE,6035.0,"Savings Institution, Federally Chartered","HomeTrust Bancshares, Inc.",,2014-03-21,S-4,11,2022-11-15,2022-11-14,False,False,False,Quantum Capital Corp,HTBI,HTBI,,,,,,False,False,
1823584,ALLIANCE ENTERTAINMENT HOLDING CORP,"AENT, AENTW",2023-02-10,2023-02-13,0001104659-23-019800,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",5099.0,8-K,"AENT,AENTW","Nasdaq,Nasdaq",5099.0,"Wholesale-Durable Goods, NEC",ALLIANCE ENTERTAINMENT HOLDING CORP,Adara Acquisition Corp.,2022-06-23,425,1,2023-01-19,2023-01-18,True,False,True,Merger Sub with and into Alliance,ADRA,ADRA,11658170.0,167170.0,,,super8k,True,True,98.6
1843724,"LanzaTech Global, Inc.","LNZA, LNZAW",2023-02-08,2023-02-13,0001628280-23-003310,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2860.0,8-K,"LNZA,LNZAW","Nasdaq,Nasdaq",2860.0,Industrial Organic Chemicals,"LanzaTech Global, Inc.",AMCI Acquisition Corp. II,2022-03-08,425,3,2023-02-07,2023-02-06,True,False,True,Merger,AMCI,LNZA,0.0,,,,llm,True,True,
1839132,Movella Holdings Inc.,MVLA,2023-02-10,2023-02-13,0001193125-23-035948,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,Movella Holdings Inc.,Pathfinder Acquisition Corp,2021-07-15,425,1,2023-02-09,2023-02-08,True,False,True,,PFDR,MVLA,28961090.0,,,10.16,super8k,True,True,
1883814,"Southland Holdings, Inc.","SLND, SLND-WT",2023-02-14,2023-02-14,0001829126-23-001536,"1.01,1.02,2.01,3.02,3.03,5.01,5.02,5.03,5.06,5.07,8.01,9.01",1600.0,8-K,"SLND,SLND-WT","NYSE,NYSE",1600.0,Heavy Construction Other Than Bldg Const - Contractors,"Southland Holdings, Inc.",LEGATO MERGER CORP. II,2022-05-25,425,1,2023-02-14,2023-02-14,True,False,True,,LGTO,SLND,25296280.0,,77.8,18.0,super8k,True,True,77.8
1844452,"Intuitive Machines, Inc.","LUNR, LUNRW",2023-02-13,2023-02-14,0001213900-23-011495,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,9.01",3812.0,8-K,LUNR,Nasdaq,3812.0,"Search, Detection, Navigation, Guidance, Aeronautical Sys","Intuitive Machines, Inc.",Inflection Point Acquisition Corp.,2022-09-16,425,1,2023-02-08,2023-02-08,True,False,True,,IPAX,LUNR,27481939.0,,,10.1843,super8k,True,True,
1869974,"Ocean Biomedical, Inc./DE","OCEA, OCEAW",2023-02-14,2023-02-15,0001493152-23-005097,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",2834.0,8-K/A,OCEA,OTC,2834.0,Pharmaceutical Preparations,"Ocean Biomedical, Inc.","Ocean Biomedical, Inc./DE; Aesther Healthcare Acquisition Corp.",2022-08-31,425,1,2023-02-07,2023-02-03,True,False,True,,AEHA,OCEA,10389093.0,,,10.56,super8k,True,True,
1841425,"Verde Clean Fuels, Inc.","VGAS, VGASW",2023-02-15,2023-02-21,0001213900-23-013297,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,8.01,9.01",2860.0,8-K,"VGAS,VGASW","Nasdaq,Nasdaq",2860.0,Industrial Organic Chemicals,"Verde Clean Fuels, Inc.",CENAQ Energy Corp.,2022-08-12,PREM14A,1,2023-01-04,2023-01-04,False,False,True,,CENQ,VGAS,15403880.0,,,10.31,super8k,True,True,
1848959,Decarbonization Plus Acquisition Corp IV,,2023-02-21,2023-02-27,0001193125-23-049537,"1.01,2.01,3.01,3.03,8.01,9.01",6770.0,8-K,,,6770.0,Blank Checks,Decarbonization Plus Acquisition Corp IV,,2022-09-26,425,1,2023-01-25,2023-01-23,True,True,False,,DCRD,DCRD,31498579.0,,,10.3,llm,True,True,
1672619,"Enliven Therapeutics, Inc.",ELVN,2023-02-23,2023-03-01,0001193125-23-056303,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,8.01,9.01",2834.0,8-K,ELVN,Nasdaq,2834.0,Pharmaceutical Preparations,"Enliven Therapeutics, Inc.",IMARA Inc.,2022-10-13,425,4,2023-02-22,2023-02-22,True,False,True,"Merger, dated as of October 13, 2022",IMRA,ELVN,,,,,,False,False,
1077771,UMPQUA HOLDINGS CORP,,2023-02-28,2023-03-01,0001193125-23-056482,"2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",6035.0,8-K,,,6035.0,"Savings Institution, Federally Chartered",UMPQUA HOLDINGS CORP,,2021-10-12,425,14,2022-01-28,2022-01-26,True,False,False,Columbia,,,,,,,,False,False,
887343,"COLUMBIA BANKING SYSTEM, INC.",COLB,2023-02-28,2023-03-01,0001193125-23-056342,"2.01,2.03,5.02,5.03,8.01,9.01",6022.0,8-K,COLB,Nasdaq,6022.0,State Commercial Banks,"COLUMBIA BANKING SYSTEM, INC.",COLUMBIA BANKING SYSTEM INC,2021-06-24,425,16,2022-04-29,2022-04-27,True,False,False,Umpqua,,,,,,,,False,False,
1011060,EKIMAS Corp,NORD,2023-03-01,2023-03-01,0001493152-23-006431,"1.01,2.01,3.02,5.01,5.02,5.06,8.01,9.01",3841.0,8-K,NORD,OTC,8742.0,Services-Management Consulting Services,Nordicus Partners Corp,EKIMAS Corp; AdvanSource Biomaterials Corp; CARDIOTECH INTERNATIONAL INC,2002-12-23,S-4,3,2020-01-24,2020-01-21,False,False,True,,,TABLE,,,,,,False,False,
1466538,COWEN INC.,,2023-03-01,2023-03-01,0000950157-23-000197,"1.01,1.02,2.01,2.03,2.04,3.01,3.03,5.01,5.02,5.03,8.01,9.01",6211.0,8-K,,,6211.0,"Security Brokers, Dealers & Flotation Companies",COWEN INC.,"COWEN GROUP, INC.; LexingtonPark Parent Corp",2009-07-10,S-4,15,2022-11-15,2022-11-15,False,False,False,Crimson Holdings Acquisition Co,COWN,COWN,,,,,,True,False,
896493,"Ault Alliance, Inc.","AULT, AULT-PD",2023-03-03,2023-03-06,0001214659-23-003550,"2.01,9.01",3679.0,8-K/A,"GPUS,GPUS-PD","NYSE,NYSE",3533.0,Oil & Gas Field Machinery & Equipment,"Hyperscale Data, Inc.","Ault Alliance, Inc.; BitNile Holdings, Inc.; Ault Global Holdings, Inc.; DPW Holdings, Inc.; DIGITAL POWER CORP",,,19,2022-11-23,2022-11-23,False,False,True,,AULT,PRD,0.0,,,,llm,False,True,
1485003,Carisma Therapeutics Inc.,CARM,2023-03-07,2023-03-08,0001104659-23-029687,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,7.01,8.01,9.01",2834.0,8-K,CARM,OTC,2834.0,Pharmaceutical Preparations,Carisma Therapeutics Inc.,"Sesen Bio, Inc.; Eleven Biotherapeutics, Inc.",2022-09-27,425,10,2023-03-02,2023-03-02,True,False,True,,SESN,CARM,,,,,,False,False,
1746278,"GoLogiq, Inc.",GOLQ,2023-03-06,2023-03-09,0001575872-23-000338,"2.01,5.07,7.01,9.01",7370.0,8-K,,,7370.0,"Services-Computer Programming, Data Processing, Etc.","GoLogiq, Inc.",LOVARRA,,,1,2023-03-09,2023-03-06,False,False,True,"GammaRey, Inc",,,,,,,,False,False,
1633336,"Crescent Capital BDC, Inc.","CCAP, FCRX",2023-03-09,2023-03-10,0001193125-23-066479,"1.01,2.01,2.03,7.01,9.01",,8-K,CCAP,Nasdaq,,,"Crescent Capital BDC, Inc.",,2022-10-04,425,11,2022-05-17,2022-05-13,True,False,False,,CCAP,,0.0,,,,llm,False,True,
1740742,Unicoin Inc.,,2020-11-19,2023-03-13,0001829126-23-001980,"2.01,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,"TransparentBusiness, Inc.",Unicoin Inc.,,,0,,,False,False,False,,,,,,,,,False,False,
1845991,Lionheart III Corp,,2023-03-07,2023-03-13,0001193125-23-069163,"1.01,2.01,3.01,3.03,5.01,5.03,9.01",6770.0,8-K,,,6770.0,Blank Checks,Lionheart III Corp,,2022-07-26,425,1,2023-01-31,2023-01-30,True,True,False,Merger Sub with and into Lionheart,LION,,12442441.0,,,10.2,llm,True,True,99.54
1820875,"KINS Technology Group, Inc.","CXAI, CXAIW",2023-03-14,2023-03-15,0001104659-23-032375,"2.01,7.01,9.01",7372.0,8-K,"CXAI,CXAIW","Nasdaq,Nasdaq",7372.0,Services-Prepackaged Software,CXApp Inc.,"KINS Technology Group, Inc.",2022-09-26,425,3,2023-03-10,2023-03-10,True,False,True,Legacy CXApp surviving as the surviving company and as,KINZ,CXAI,230328.0,,,10.18,near8k,True,True,
1839185,Summit Healthcare Acquisition Corp.,,2023-03-16,2023-03-16,0001104659-23-033374,"2.01,3.01,3.03,5.01,5.02,9.01",6770.0,8-K,,,6770.0,Blank Checks,Summit Healthcare Acquisition Corp.,,2022-09-29,425,1,2023-03-14,2023-03-14,True,True,False,YishengBio Co,SMIH,SMIH,19388769.0,,96.9,10.1,super8k,False,True,96.9
1512228,NIOCORP DEVELOPMENTS LTD,"NB, NIOBW",2023-03-17,2023-03-17,0001539497-23-000458,"1.01,2.01,3.01,3.02,3.03,5.02,7.01,8.01,9.01",1000.0,8-K,"NB,NIOBW","Nasdaq,Nasdaq",1000.0,Metal Mining,NIOCORP DEVELOPMENTS LTD,QUANTUM RARE EARTH DEVELOPMENTS CORP.,2022-09-26,425,8,2023-03-10,2023-03-10,True,False,False,Intermediate Holdco,,NB,28506605.0,,,,super8k,True,True,
1529113,INPIXON,XTIA,2023-03-14,2023-03-20,0001213900-23-021477,"1.01,2.01,2.02,9.01",7371.0,8-K,XTIA,Nasdaq,7371.0,Services-Computer Programming Services,"XTI Aerospace, Inc.",INPIXON; Sysorex Global; Sysorex Global Holdings Corp.; Sysorex Global Holding Corp.,2022-09-26,425,14,2022-12-02,2022-11-28,True,False,True,Legacy CXApp and New CXApp,INPX,INPX,,,,,,True,True,
1826669,ELK CREEK RESOURCES CORP.,,2023-03-16,2023-03-22,0001213900-23-022086,"2.01,3.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",6770.0,8-K,,,6770.0,Blank Checks,ELK CREEK RESOURCES CORP.,GX Acquisition Corp. II,2022-09-26,425,2,2023-03-15,2023-03-15,True,True,True,Incorporation prior to the First Merger,GXII,GXII,28506605.0,,,10.159,super8k,True,True,
1534133,"CalciMedica, Inc. /DE/",CALC,2023-03-17,2023-03-22,0001193125-23-076714,"2.01,3.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",2834.0,8-K,CALC,Nasdaq,2834.0,Pharmaceutical Preparations,"CalciMedica, Inc.","CalciMedica, Inc. /DE/; GRAYBUG VISION, INC.; GRAYBUG, Inc.; GRAYBUG LLC",2022-12-14,PREM14A,3,2023-03-15,2023-03-15,False,False,True,Graybug,GRAY,CALC,,,,,,False,False,
1855644,Zura Bio Ltd,"ZURA, ZURAW",2023-03-20,2023-03-24,0001104659-23-036697,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",2836.0,8-K,ZURA,Nasdaq,2836.0,"Biological Products, (No Diagnostic Substances)",Zura Bio Ltd,JATT Acquisition Corp,2022-06-17,425,2,2023-03-16,2023-03-16,True,False,True,,JATT,ZURA,13617502.0,,90.0,10.26,super8k,False,True,90.0
1826671,"Near Intelligence, Inc.",,2023-03-23,2023-03-28,0001213900-23-023757,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",7374.0,8-K,,,7374.0,Services-Computer Processing & Data Preparation,"Near Intelligence, Inc.",KLUDEIN I ACQUISITION CORP,2022-05-19,425,3,2023-03-21,2023-03-20,True,False,True,KludeIn,INKA,NIR,0.0,,,,llm,True,True,
1874259,Maxpro Capital Acquisition Corp.,,2023-03-29,2023-03-30,0001104659-23-038774,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,8.01,9.01",6770.0,8-K,,,6770.0,Blank Checks,Maxpro Capital Acquisition Corp.,Jade Mountain Acquisition Corp.,2022-09-14,425,1,2023-03-21,2023-03-20,True,True,False,,JMAC,JMAC,10270060.0,,95.0,,super8k,True,True,95.0
1953366,Star Holdings,STHO,2023-03-31,2023-03-31,0001104659-23-039689,"1.01,2.01,2.03,3.02,5.01,5.02,5.03,8.01,9.01",6519.0,8-K,STHO,Nasdaq,6519.0,"Lessors of  Real Property, NEC",Star Holdings,,,,0,,,False,False,False,Safehold Inc,STHO,STHO,,,,,,False,False,
1688852,Safehold Inc.,,2023-03-31,2023-03-31,0001104659-23-039699,"1.02,2.01,3.01,3.03,5.01,5.02,8.01,9.01",6519.0,8-K,,,6519.0,"Lessors of  Real Property, NEC",Safehold Inc. /MD,"Safehold Inc.; Safety, Income & Growth, Inc.; Safety Income & Growth REIT, Inc.",2022-08-11,425,6,2023-03-09,2023-03-09,True,False,True,,SAFE,SAFE,,,,,,False,False,
1592016,"AgroFresh Solutions, Inc.",,2023-03-31,2023-03-31,0001140361-23-015209,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,9.01",2870.0,8-K,,,2870.0,Agricultural Chemicals,"AgroFresh Solutions, Inc.",Boulevard Acquisition Corp.,2015-05-14,PREM14A,8,2023-03-30,2023-03-30,False,False,False,,,,,,,,,False,False,
1095651,ISTAR INC.,SAFE,2023-03-31,2023-04-04,0001104659-23-041210,"1.01,1.02,2.01,2.03,3.03,5.01,5.02,5.03,5.05,8.01,9.01",6798.0,8-K,SAFE,NYSE,6798.0,Real Estate Investment Trusts,Safehold Inc.,ISTAR INC.; ISTAR FINANCIAL INC; STARWOOD FINANCIAL INC,2022-08-11,425,16,2023-03-09,2023-03-09,True,False,True,Safehold OP GenPar LLC into New SAFE,STAR,SAFE,,,4.75,,super8k,False,True,4.75
1830188,"United Homes Group, Inc.","UHG, UHGWW",2023-03-30,2023-04-05,0001104659-23-042257,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,5.06,8.01,9.01",1531.0,8-K,"UHG,UHGWW","Nasdaq,Nasdaq",1531.0,Operative Builders,"United Homes Group, Inc.",DiamondHead Holdings Corp.,2022-09-12,425,2,2023-03-24,2023-03-23,True,False,True,"September 10, 2022",DHHC,UHG,,,9.0,10.0,super8k,True,True,9.0
1853084,Blue Safari Group Acquisition Corp,,2023-04-13,2023-04-13,0001104659-23-045089,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",7374.0,8-K,,,7374.0,Services-Computer Processing & Data Preparation,Blue Safari Group Acquisition Corp,,2021-11-18,425,2,2023-04-11,2023-04-11,True,False,False,"Merger, dated as of December 15, 2021",BSGA,BSGA,0.0,,,,llm,True,True,
1824293,"Vallon Pharmaceuticals, Inc.",GRI,2023-04-21,2023-04-21,0001824293-23-000073,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,8.01,9.01",2834.0,8-K,GRI,Nasdaq,2834.0,Pharmaceutical Preparations,"GRI Bio, Inc.","Vallon Pharmaceuticals, Inc.",2023-01-11,425,4,2023-04-21,2023-04-20,True,False,True,,VLON,GRI,,,,,,False,False,
1841338,"CIIG Capital Partners II, Inc.",,2023-04-25,2023-05-01,0001193125-23-128099,"1.01,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",6770.0,8-K,,,6770.0,Blank Checks,"CIIG Capital Partners II, Inc.",CIIG Merger Corp. II,2022-11-22,425,1,2023-04-14,2023-04-14,True,True,False,"Merger, dated as of November 22, 2022",CIIG,,22058216.0,,,,super8k,True,True,
318300,PEOPLES BANCORP INC,PEBO,2023-05-01,2023-05-01,0000318300-23-000210,"2.01,8.01,9.01",6022.0,8-K,PEBO,Nasdaq,6022.0,State Commercial Banks,PEOPLES BANCORP INC,,2022-10-25,425,17,2023-05-02,2023-05-02,True,False,False,"Limestone Bancorp, Inc",PEBO,PEBO,,,,,,False,False,
1162896,Prairie Operating Co.,PROP,2023-05-03,2023-05-09,0001493152-23-015999,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,7.01,9.01",6199.0,8-K,PROP,Nasdaq,1311.0,Crude Petroleum & Natural Gas,Prairie Operating Co.,"Creek Road Miners, Inc.; WIZARD BRANDS, INC.; WIZARD ENTERTAINMENT, INC.; Wizard World, Inc.; GOENERGY INC",,,5,2022-11-30,2022-11-30,False,False,True,Prairie Operating Co,,,,,66.0,,super8k,False,True,66.0
1857855,Finnovate Acquisition Corp.,"FNVT, FNVTU, FNVTW",2023-05-08,2023-05-12,0001493152-23-016701,"2.01,3.02,5.02,5.03,5.07,9.01",6770.0,8-K,,,6770.0,Blank Checks,Finnovate Acquisition Corp.,Finnovate Acquisition Corp,,,1,2023-05-12,2023-05-08,False,True,False,,FNVT,FNVT,12626668.0,,,,llm,True,True,
1643269,"Sumo Logic, Inc.",,2023-05-12,2023-05-15,0001140361-23-024758,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,8.01,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,"Sumo Logic, Inc.",,2023-03-24,PREM14A,3,2023-05-10,2023-05-10,False,False,False,,SUMO,SUMO,,,,,,False,False,
1855447,Roth CH Acquisition IV Co.,TYGO,2023-05-30,2023-05-30,0001213900-23-044099,"1.01,2.01,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",3674.0,8-K,TYGO,Nasdaq,3674.0,Semiconductors & Related Devices,"TIGO ENERGY, INC.",Roth CH Acquisition IV Co.,2022-12-06,425,3,2023-05-22,2023-05-18,True,False,True,,ROCG,TYGO,1945251.0,,,10.4,llm,False,True,
1784797,Broadmark Realty Capital Inc.,,2023-05-31,2023-05-31,0001104659-23-066662,"1.02,2.01,3.01,3.03,5.01,5.02,9.01",6798.0,8-K,,,6798.0,Real Estate Investment Trusts,Broadmark Realty Capital Inc.,Trinity Sub Inc.,2023-02-27,425,4,2023-05-31,2023-05-30,True,False,False,"RCC Merger Sub, LLC",BRMK,BRMK,,,,,,False,False,
1705843,"Calyxt, Inc.",CBUS,2023-05-31,2023-06-01,0001193125-23-158545,"1.01,1.02,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,7.01,8.01,9.01",2870.0,8-K,CBUS,Nasdaq,2870.0,Agricultural Chemicals,"Cibus, Inc.","Calyxt, Inc.",2023-01-17,425,8,2023-05-19,2023-05-02,True,False,True,,CLXT,CBUS,0.0,,,,llm,False,True,
55772,KIMBALL INTERNATIONAL INC,,2023-05-31,2023-06-01,0001140361-23-027820,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,5.07,8.01,9.01",2510.0,8-K,,,2510.0,Household Furniture,KIMBALL INTERNATIONAL INC,,2023-03-08,425,14,2023-06-01,2023-05-31,True,False,False,"Ozark Merger Sub, Inc",KBAL,KBAL,,,,,,False,False,
