cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct,new_ticker,flip_date,flip_ticker,old_ticker,n_ticker_events,polygon_active,list_date,sic_code,sic_description,polygon_name,market_cap_now,delisted_utc,public_shares_pre_vote,enrich_status,flip_source,redemption_pct_final,post_redeem_float_est,redemption_pct_best,sector,sector_margin,is_hightech,ann_day0_date,ann_prev_close,ann_gap_pct,ann_day0_ret_pct,ann_2d_high_ret_pct,ann_day0_vol_mult,ann_to_vote_ret_pct,vote_day_close,last_old_date,last_old_close,vote_to_lastold_ret_pct,flip_day0_date,flip_open,flip_close,flip_high,flip_volume,flip_gap_pct,flip_day_ret_pct,flip_high_ret_pct,post_flip_ret_1d_pct,post_flip_ret_3d_pct,post_flip_ret_5d_pct,post_flip_ret_10d_pct,max_runup_10d_pct,max_drawdown_10d_pct,untraded_gap_days,flip_lag_cal_days,split_at_flip,theme,year,era,premium_entry,high_redemption,ann_popped
1758057,"Luminar Technologies, Inc./DE",LAZR,2020-12-02,2020-12-08,0001193125-20-312776,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",3714.0,8-K,LAZR,,3714.0,Motor Vehicle Parts & Accessories,"Luminar Technologies, Inc./DE","Gores Metropoulos, Inc.",2020-08-24,425,1,2020-12-03,2020-12-01,True,False,True,"Merger, dated August 24, 2020",GMHI,LAZR,18651.0,,,10.16,super8k,True,True,,LAZR,2020-12-03,LAZR,GMHI,1.0,True,2026-06-29,3714.0,MOTOR VEHICLE PARTS & ACCESSORIES,Tema Photonics & Optical ETF,,,40000000.0,ok,first_aggs_bar,0.0,39981349.0,0.0,other,1,False,2020-08-24,10.51,9.42,8.47,12.27,97.3,49.12,17.0,2020-12-02,18.0,5.88,2020-12-03,23.65,22.98,24.97,32274366.0,31.39,27.67,38.72,74.44,132.22,89.83,39.56,165.56,6.11,0.0,1.0,False,other,2020,2020-21,True,False,True
1754820,"Desktop Metal, Inc.",DM,2020-12-09,2020-12-14,0001104659-20-135029,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",3577.0,8-K,,,3559.0,"Special Industry Machinery, NEC","Desktop Metal, Inc.",Trine Acquisition Corp.,2020-08-26,425,1,2020-12-08,2020-12-08,True,False,True,,TRNE,DM,26049.0,,,10.17,super8k,True,True,,DM,2020-12-10,DM,TRNE,0.0,True,2020-12-10,3559.0,"SPECIAL INDUSTRY MACHINERY, NEC","Desktop Metal, Inc.",9719197968.75,,30020000.0,ok,first_aggs_bar,0.1,29993951.0,0.1,industrial,1,False,2020-08-26,10.14,7.99,10.75,15.29,215.3,109.71,23.55,2020-12-09,24.77,5.18,2020-12-10,24.5,18.88,24.8,9983026.0,-1.09,-23.78,0.12,-32.38,-34.28,-32.1,-22.49,0.12,-37.26,0.0,1.0,False,other,2020,2020-21,True,False,True
1742927,"REVIVA PHARMACEUTICALS HOLDINGS, INC.","RVPH, RVPHW",2020-12-14,2020-12-18,0001104659-20-137506,"1.01,2.01,3.02,3.03,4.01,5.01,5.03,5.05,5.06",2834.0,8-K,RVPH,OTC,2834.0,Pharmaceutical Preparations,"REVIVA PHARMACEUTICALS HOLDINGS, INC.",Tenzing Acquisition Corp.,2020-07-21,425,4,2020-12-09,2020-12-08,True,False,True,Merger Sub with and into Reviva,TZAC,RVPH,2221128.0,,,,super8k,True,True,,RVPH,2020-12-15,RVPH,TZAC,1.0,True,,,,REVIVA PHARMA HLDGS INC,,,5120000.0,ok,first_aggs_bar,43.4,2898872.0,43.4,biotech_health,2,False,2020-07-21,10.8,1.67,-0.46,1.76,22.6,-2.4,10.4923,2020-12-14,8.75,-16.61,2020-12-15,8.45,8.08,9.3,22816.0,-3.43,-7.66,6.29,-0.35,-9.49,-2.29,0.57,8.11,-16.46,0.0,1.0,False,biotech,2020,2020-21,False,False,False
1801169,Opendoor Technologies Inc.,OPEN,2020-12-18,2020-12-18,0001104659-20-137517,"1.01,2.01,3.02,3.03,4.01,5.02,5.03,5.06,9.01",6531.0,8-K,"OPEN,OPENL,OPENW,OPENZ","Nasdaq,Nasdaq,Nasdaq,Nasdaq",6531.0,Real Estate Agents & Managers (For Others),Opendoor Technologies Inc.,Social Capital Hedosophia Holdings Corp. II,2020-09-15,425,1,2020-12-17,2020-12-17,True,False,True,,IPOB,OPEN,0.0,,,,llm,False,True,,OPEN,2020-12-21,OPEN,IPOB,1.0,True,2020-12-21,6531.0,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),Opendoor Technologies Inc Common Stock,4596970051.48,,41400000.0,ok,ticker_event,0.0,41400000.0,0.0,real_estate,3,False,2020-09-15,13.05,19.16,34.56,38.54,203.2,67.65,29.44,2020-12-18,29.5,0.2,2020-12-21,31.47,31.25,32.0,8945999.0,6.68,5.93,8.47,0.51,-7.29,-15.22,-8.47,9.79,-27.42,0.0,3.0,False,fintech,2020,2020-21,True,False,True
1801661,Skillz Inc.,SKLZ,2020-12-16,2020-12-21,0001104659-20-138151,"1.01,2.01,3.02,4.01,5.01,5.02,5.06,9.01",7374.0,8-K,"FIRY,SKLZ",NYSE,7374.0,Services-Computer Processing & Data Preparation,Firy Inc.,Skillz Inc.; Flying Eagle Acquisition Corp.,2020-09-02,425,1,2020-12-16,2020-12-16,True,False,True,"September 1, 2020",FEAC,SKLZ,2140.0,,,10.0,llm,False,True,,FIRY,2020-12-17,SKLZ,FEAC,2.0,True,2020-12-17,7374.0,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,Firy Inc.,133288536.78,,69000000.0,ok,first_aggs_bar,0.0,68997860.0,0.0,media_gaming,1,False,2020-09-02,11.0,24.09,27.45,33.64,138.8,26.11,17.68,2020-12-16,17.68,0.0,2020-12-17,17.89,22.73,22.8,13997835.0,1.19,28.56,28.96,18.33,13.01,7.58,2.94,35.01,-6.68,0.0,1.0,False,betting_gaming,2020,2020-21,True,False,True
1750153,Canoo Inc.,"GOEV, GOEVW",2020-12-21,2020-12-22,0001213900-20-044117,"1.01,2.01,3.02,4.01,5.01,5.02,5.06,9.01",3714.0,8-K,,,3714.0,Motor Vehicle Parts & Accessories,Canoo Inc.,Hennessy Capital Acquisition Corp IV,2020-08-18,425,2,2020-12-21,2020-12-21,True,False,True,"Reorganization, dated August 17, 2020",HCAC,,9571.0,,,10.28,llm,False,True,0.03,GOEV,2020-12-22,GOEV,HCAC,0.0,True,2020-12-22,3714.0,MOTOR VEHICLE PARTS & ACCESSORIES,Canoo Inc. Class A Common Stock,3655770302.08,,29800000.0,ok,first_aggs_bar,0.0,29790429.0,0.0,ev_mobility,1,True,2020-08-18,10.68,1.22,-1.78,2.9,22.3,85.8,19.49,2020-12-21,19.49,0.0,2020-12-22,22.75,18.89,24.9,13287755.0,16.73,-3.08,27.76,-0.46,-21.04,-26.53,-27.19,27.76,-38.43,0.0,1.0,False,other,2020,2020-21,True,False,False
1772720,XL Fleet Corp.,SPRU,2020-12-21,2020-12-23,0001193125-20-326022,"1.01,1.02,2.01,3.02,3.03,5.01,5.02,5.06,9.01",3714.0,8-K,SPRU,NYSE,4911.0,Electric Services,SPRUCE POWER HOLDING CORP,XL Fleet Corp.; Pivotal Investment Corp II,2020-09-18,425,1,2020-12-23,2020-12-21,True,False,True,,PIC,XL,100000000.0,,,,super8k,False,True,,SPRU,2020-12-22,XL,PIC,1.0,True,2020-12-22,4911.0,ELECTRIC SERVICES,Spruce Power Holding Corporation,44086320.0,,23000000.0,ok,first_aggs_bar,,,,energy,9,False,2020-09-18,10.585,18.56,14.31,32.26,244.7,61.49,19.54,2020-12-21,19.54,0.0,2020-12-22,18.89,17.52,19.3,10437591.0,-3.33,-10.34,-1.23,66.79,37.36,16.68,13.05,79.12,-11.72,0.0,1.0,False,solar_renew,2020,2020-21,True,False,True
1723580,"BurgerFi International, Inc.","BFI, BFIIW",2020-12-16,2020-12-23,0001213900-20-044181,"1.01,2.01,3.02,4.01,5.02,5.03,5.06,8.01,9.01",5812.0,8-K,,,5812.0,Retail-Eating  Places,"BurgerFi International, Inc.",Opes Acquisition Corp.,2020-09-25,PREM14A,9,2020-12-15,2020-12-15,False,False,True,"BurgerFi International, LLC",OPES,BFI,25.0,,,,llm,False,True,,BFI,2020-12-17,BFI,OPES,0.0,True,2018-03-26,5812.0,RETAIL-EATING PLACES,"BurgerFi International, Inc. Common Stock",348294492.0,,7690000.0,ok,first_aggs_bar,0.0,7689975.0,0.0,consumer,3,False,2020-09-25,13.0,-0.85,-1.69,3.65,0.6,17.21,14.98,2020-12-16,15.7,4.81,2020-12-17,15.0,15.71,16.5,401506.0,-4.46,0.06,5.1,1.91,-4.65,-5.73,-16.05,5.1,-19.65,0.0,1.0,False,other,2020,2020-21,True,False,False
1784535,"Porch Group, Inc.",PRCH,2020-12-23,2020-12-31,0001213900-20-045506,"1.01,2.01,4.01,5.01,5.05,5.06,9.01",7372.0,8-K,PRCH,Nasdaq,7372.0,Services-Prepackaged Software,"Porch Group, Inc.",PropTech Acquisition Corp,2020-07-31,425,1,2020-12-21,2020-12-21,True,False,True,"Merger, dated July 30, 2020",PTAC,PRCH,400.0,,,10.04,llm,False,True,,PRCH,2020-12-24,PRCH,PTAC,1.0,True,2020-12-24,7372.0,SERVICES-PREPACKAGED SOFTWARE,"Porch Group, Inc. Common Stock",1624638559.5,,17250000.0,ok,ticker_event,0.0,17249600.0,0.0,software_ai,4,True,2020-07-31,10.47,0.96,-2.01,0.96,77.2,23.59,12.68,2020-12-23,14.81,16.8,2020-12-24,15.3697,15.03,15.79,839484.0,3.78,1.49,6.62,-0.68,-2.9,-9.72,-13.77,16.88,-14.79,0.0,1.0,False,fintech,2020,2020-21,True,False,False
1779020,"Danimer Scientific, Inc.","DNMR, DNMRW",2020-12-29,2021-01-05,0001213900-21-000468,"2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,9.01",2821.0,8-K,,,2821.0,"Plastic Materials, Synth Resins & Nonvulcan Elastomers","Danimer Scientific, Inc.",Live Oak Acquisition Corp,2020-10-05,425,1,2020-12-28,2020-12-28,True,False,True,"Merger, dated as of October 3, 2020",LOAK,,0.0,,,,llm,False,True,,DNMR,2020-12-30,DNMR,LOAK,0.0,True,2020-12-30,2821.0,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS","Danimer Scientific, Inc.",3826128730.95,,20000000.0,ok,first_aggs_bar,0.0,20000000.0,0.0,industrial,1,False,2020-10-05,10.25,3.41,0.0,3.41,28.5,140.49,24.65,2020-12-29,24.2,-1.83,2020-12-30,30.5,23.8,31.0,6098239.0,26.03,-1.65,28.1,-2.85,-5.95,7.4,14.67,28.1,-16.45,0.0,1.0,False,other,2020,2020-21,True,False,False
1793659,"Rush Street Interactive, Inc.",RSI,2020-12-29,2021-01-05,0001193125-21-002054,"1.01,2.01,3.02,5.01,5.02,5.05,5.06,8.01,9.01",7990.0,8-K,RSI,NYSE,7990.0,Services-Miscellaneous Amusement & Recreation,"Rush Street Interactive, Inc.","dMY Technology Group, Inc.",2020-10-09,PREM14A,1,2020-12-29,2020-12-29,False,False,True,,DMYT,RSI,485.0,,,10.0,llm,True,True,,RSI,2020-12-30,RSI,DMYT,1.0,True,2020-12-30,7990.0,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,"Rush Street Interactive, Inc.",3438649338.2,,23000000.0,ok,ticker_event,0.0,22999515.0,0.0,media_gaming,12,False,2020-10-09,11.71,1.62,1.62,8.8,0.4,91.26,22.76,2020-12-29,22.76,0.0,2020-12-30,23.01,21.51,23.69,2169606.0,1.1,-5.49,4.09,-4.88,-10.85,-9.89,2.64,5.4,-15.2,0.0,1.0,False,betting_gaming,2020,2020-21,True,False,True
1768012,"Golden Nugget Online Gaming, Inc.",,2020-12-29,2021-01-05,0001104659-21-001022,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,5.06",7372.0,8-K,,,7372.0,Services-Prepackaged Software,"Golden Nugget Online Gaming, Inc.","Landcadia Holdings II, Inc.",2020-08-12,PREM14A,1,2020-12-29,2020-12-29,False,False,True,,LCA,GNOG,5180.0,,,,llm,False,True,,GNOG,2020-12-30,GNOG,LCA,0.0,True,2020-12-30,,,"Golden Nugget Online Gaming, Inc. Class A Common Stock",664559550.92,,31630000.0,ok,first_aggs_bar,0.0,31624820.0,0.0,media_gaming,1,False,2020-08-12,12.37,-0.73,-1.62,7.52,0.7,109.45,25.49,2020-12-29,25.49,0.0,2020-12-30,24.3861,22.55,25.575,2425541.0,-4.33,-11.53,0.33,-22.71,-19.69,-20.87,-13.93,0.33,-29.34,0.0,1.0,False,betting_gaming,2020,2020-21,True,False,True
1757932,"Romeo Power, Inc.",,2020-12-29,2021-01-05,0001104659-21-001031,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,9.01",3690.0,8-K,,,3714.0,Motor Vehicle Parts & Accessories,"Romeo Power, Inc.",RMG Acquisition Corp.,2020-10-05,425,1,2020-12-28,2020-12-28,True,False,True,"Merger, dated as of October 5, 2020",RMG,RMO,0.0,,,,llm,False,True,,RMO,2020-12-30,RMO,RMG,0.0,True,2020-12-30,3714.0,MOTOR VEHICLE PARTS & ACCESSORIES,"Romeo Power, Inc.",1653920775.54,,23000000.0,ok,first_aggs_bar,0.0,23000000.0,0.0,energy,1,False,2020-10-05,11.5,-4.0,-9.83,-4.0,78.6,208.0,31.94,2020-12-29,27.0,-15.47,2020-12-30,29.5,26.42,32.73,16830249.0,9.26,-2.15,21.22,-16.7,-22.74,-22.63,-18.52,21.22,-32.59,0.0,1.0,False,other,2020,2020-21,True,False,False
1725872,"BM Technologies, Inc.","BMTX, BMTX-WT",2021-01-04,2021-01-08,0001213900-21-001260,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.06,9.01",6022.0,8-K,,,6022.0,State Commercial Banks,"BM Technologies, Inc.",Megalith Financial Acquisition Corp,2020-11-03,425,3,2020-12-22,2020-12-21,True,False,True,Merger Sub continuing as the surviving corporation,MFAC,BMTX,500.0,,,10.42,llm,True,True,,BMTX,2021-01-06,BMTX,MFAC,0.0,True,2021-01-06,6022.0,STATE COMMERCIAL BANKS,"BM Technologies, Inc.",142082239.92000002,,2650000.0,ok,first_aggs_bar,0.0,2649500.0,0.0,fintech,1,True,2020-11-03,10.34,-0.1,-0.29,0.0,10.4,29.1,13.31,2021-01-05,14.76,10.89,2021-01-06,14.76,15.5,15.5,71463.0,0.0,5.01,5.01,-7.38,-6.17,-4.95,6.37,24.32,-10.64,0.0,2.0,False,other,2021,2020-21,True,False,False
1801170,"CLOVER HEALTH INVESTMENTS, CORP. /DE",CLOV,2021-01-07,2021-01-12,0001193125-21-007348,"1.01,2.01,3.02,3.03,4.01,5.02,5.03,5.06,9.01",6324.0,8-K,CLOV,Nasdaq,6324.0,Hospital & Medical Service Plans,"CLOVER HEALTH INVESTMENTS, CORP. /DE",Social Capital Hedosophia Holdings Corp. III,2020-10-06,425,1,2021-01-06,2021-01-06,True,False,True,,IPOC,CLOV,24895.0,,,,super8k,True,True,,CLOV,2021-01-08,CLOV,IPOC,1.0,True,2021-01-08,6324.0,HOSPITAL & MEDICAL SERVICE PLANS,"Clover Health Investments, Corp",2338478398.5600004,,82800000.0,ok,ticker_event,0.0,82775105.0,0.0,biotech_health,1,False,2020-10-06,12.68,-11.04,-13.49,-7.02,22.4,32.45,14.53,2021-01-07,16.02,10.25,2021-01-08,15.3,15.9,17.24,15379993.0,-4.49,-0.75,7.62,-6.49,-12.61,-17.35,-13.05,7.62,-18.23,0.0,1.0,False,fintech,2021,2020-21,True,False,False
1721386,Landsea Homes Corp,"LSEA, LSEAW",2021-01-07,2021-01-13,0001731122-21-000062,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",1531.0,8-K,,,1531.0,Operative Builders,Landsea Homes Corp,LF Capital Acquisition Corp.,2020-09-25,PREM14A,5,2020-12-23,2020-12-23,False,False,True,"Merger dated August 31, 2020",LFAC,LSEA,1826891.0,,,,vote8k,True,True,,LSEA,2021-01-08,LSEA,LFAC,0.0,True,2021-01-08,1531.0,OPERATIVE BUILDERS,Landsea Homes Corporation Common Stock,388761164.4,,12220000.0,ok,first_aggs_bar,15.0,10393109.0,15.0,real_estate,0,False,2020-09-25,10.56,0.38,0.14,0.38,2.9,-0.14,10.56,2021-01-07,10.53,-0.28,2021-01-08,10.5,10.15,10.65,926499.0,-0.28,-3.61,1.14,-5.03,-15.0,-9.31,-7.31,1.14,-20.23,0.0,1.0,False,other,2021,2020-21,True,False,False
1783398,UWM Holdings Corp,"UWMC, UWMC-WT",2021-01-21,2021-01-22,0001193125-21-014912,"1.01,2.01,2.03,3.01,3.02,4.01,5.01,5.02,9.01",6162.0,8-K,UWMC,NYSE,6162.0,Mortgage Bankers & Loan Correspondents,UWM Holdings Corp,"Gores Holdings IV, Inc.",2020-10-02,PREM14A,1,2021-01-21,2021-01-21,False,False,True,,GHIV,UWMC,20795.0,,,10.01,super8k,True,True,,UWMC,2021-01-22,UWMC,GHIV,1.0,True,2021-01-22,6162.0,MORTGAGE BANKERS & LOAN CORRESPONDENTS,UWM Holdings Corporation,705589081.6,,42500000.0,ok,ticker_event,0.0,42479205.0,0.0,fintech,1,True,2020-10-02,10.17,0.2,-0.39,0.2,3.9,13.92,11.54,2021-01-21,11.54,0.0,2021-01-22,11.95,11.35,12.35,12684428.0,3.55,-1.65,7.02,-5.98,-11.09,-14.12,-13.43,7.02,-20.28,0.0,1.0,False,other,2021,2020-21,True,False,False
1773751,"Hims & Hers Health, Inc.",HIMS,2021-01-20,2021-01-26,0001193125-21-017838,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",8011.0,8-K,HIMS,NYSE,8011.0,Services-Offices & Clinics of  Doctors of  Medicine,"Hims & Hers Health, Inc.",Oaktree Acquisition Corp.,2020-10-01,425,1,2021-01-19,2021-01-19,True,False,True,New Hims Class A Common Stock,OAC,HIMS,6193.0,,,,llm,False,True,,HIMS,2021-01-21,HIMS,OAC,1.0,True,2021-01-21,8011.0,SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE,"Hims & Hers Health, Inc.",7957515554.1,,20130000.0,ok,ticker_event,0.0,20123807.0,0.0,biotech_health,2,False,2020-10-01,11.75,-5.74,-8.09,-4.68,28.7,56.67,16.92,2021-01-20,16.38,-3.19,2021-01-21,17.08,15.43,17.35,1134829.0,4.27,-5.8,5.92,-7.2,-10.44,1.1,35.29,52.38,-20.63,0.0,1.0,False,biotech,2021,2020-21,True,False,False
1759008,"CarLotz, Inc.",,2021-01-21,2021-01-27,0001104659-21-008177,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",5500.0,8-K,,,5500.0,Retail-Auto Dealers & Gasoline Stations,"CarLotz, Inc.",Acamar Partners Acquisition Corp.,2020-10-22,425,1,2021-01-20,2021-01-20,True,False,True,Merger Sub with and into CarLotz,ACAM,LOTZ,2493.0,,,10.174,llm,True,True,0.01,LOTZ,2021-01-22,LOTZ,ACAM,0.0,True,2021-01-22,5500.0,RETAIL-AUTO DEALERS & GASOLINE STATIONS,"CarLotz, Inc. Class A Common Stock",886786837.52,,30560000.0,ok,first_aggs_bar,0.0,30557507.0,0.0,consumer,2,False,2020-10-22,10.22,-0.29,-0.49,0.49,457.8,11.6,11.35,2021-01-21,12.3,8.37,2021-01-22,12.05,11.92,12.32,7054855.0,-2.03,-3.09,0.16,-5.37,-11.87,-15.12,-22.03,4.88,-24.23,0.0,1.0,False,other,2021,2020-21,True,False,False
1807707,"AppHarvest, Inc.",,2021-01-29,2021-02-02,0001104659-21-010348,"1.01,2.01,3.02,3.03,4.01,5.02,5.03,5.06,9.01",100.0,8-K,,,100.0,Agricultural Production-Crops,"AppHarvest, Inc.",Novus Capital Corp,2020-09-29,425,1,2021-02-01,2021-01-29,True,False,True,Legacy AppHarvest surviving as,NOVS,APPH,31510.0,,,10.0,super8k,False,True,,APPH,2021-02-01,APPH,NOVS,0.0,True,2021-02-01,100.0,,"AppHarvest, Inc. Common Stock",1809930510.08,,12650000.0,ok,first_aggs_bar,0.2,12618490.0,0.2,industrial,0,False,2020-09-29,10.08,24.5,20.83,28.87,465.6,104.84,24.95,2021-01-29,24.95,0.0,2021-02-01,35.69,35.85,37.1866,1211553.0,43.05,43.69,49.04,47.37,16.55,44.17,31.78,71.94,4.21,0.0,3.0,False,other,2021,2020-21,True,False,True
1744494,"ADVENT TECHNOLOGIES HOLDINGS, INC.","ADN, ADNWW",2021-02-04,2021-02-09,0001140361-21-003946,"2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,9.01",3690.0,8-K,ADNH,OTC,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies","ADVENT TECHNOLOGIES HOLDINGS, INC.",AMCI Acquisition Corp.,2020-10-13,425,4,2021-02-03,2021-02-02,True,False,True,"Merger dated as of October 12, 2020",AMCI,ADN,1606.0,,,10.3,llm,False,True,,ADNH,2021-02-05,ADN,AMCI,2.0,True,,,,ADVENT TECHS HLDGS INC,,,9060000.0,ok,first_aggs_bar,0.0,9058394.0,0.0,industrial,0,False,2020-10-13,10.31,0.58,-0.68,0.68,16.5,62.3,16.62,2021-02-04,16.27,-2.11,2021-02-05,16.5,15.97,16.89,929536.0,1.41,-1.84,3.81,3.32,-3.69,-6.88,-14.81,9.1,-22.86,0.0,1.0,False,other,2021,2020-21,True,False,False
1800347,"E2open Parent Holdings, Inc.","ETWO, ETWO-WT",2021-02-04,2021-02-10,0001104659-21-019902,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,9.01",7374.0,8-K,,,7374.0,Services-Computer Processing & Data Preparation,"E2open Parent Holdings, Inc.",CC Neuberger Principal Holdings I,2020-10-14,425,1,2021-02-02,2021-02-02,True,False,True,"October 14, 2020",PCPL,ETWO,0.0,,,,llm,False,True,,ETWO,2021-02-05,ETWO,PCPL,0.0,True,2020-06-15,7374.0,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,"E2open Parent Holdings, Inc.",3141024625.44,,41400000.0,ok,first_aggs_bar,0.0,41400000.0,0.0,software_ai,1,True,2020-10-14,10.53,-1.33,-3.28,-0.76,133.7,10.95,11.3,2021-02-04,10.98,-2.83,2021-02-05,11.0,10.58,11.198,1942052.0,0.18,-3.64,1.99,-8.11,-12.2,-8.11,-14.12,1.99,-17.94,0.0,1.0,False,other,2021,2020-21,True,False,False
1816736,"Gemini Therapeutics, Inc. /DE",IRON,2021-02-05,2021-02-11,0001213900-21-008478,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,9.01",2834.0,8-K,IRON,Nasdaq,2834.0,Pharmaceutical Preparations,"Disc Medicine, Inc.","Gemini Therapeutics, Inc. /DE; FS Development Corp.",2020-10-15,425,1,2021-02-03,2021-02-03,True,False,True,"Merger, dated as of October 15, 2020",FSDC,GMTX,100.0,,,10.73,llm,False,True,,IRON,2021-02-08,GMTX,FSDC,1.0,True,2021-02-08,2834.0,PHARMACEUTICAL PREPARATIONS,"Disc Medicine, Inc. Common Stock",2925668226.51,,12520000.0,ok,first_aggs_bar,0.0,12519900.0,0.0,biotech_health,8,False,2020-10-15,11.14,-3.77,-3.95,-1.26,2181.7,26.17,13.5,2021-02-05,12.66,-6.22,2021-02-08,13.1,12.1,13.1,154877.0,3.48,-4.42,3.48,1.82,0.71,-0.63,12.24,17.22,-12.67,0.0,3.0,False,biotech,2021,2020-21,True,False,False
1811063,Nuvation Bio Inc.,"NUVB, NUVB-WT",2021-02-10,2021-02-12,0001193125-21-041929,"1.01,2.01,3.01,3.03,4.01,5.02,5.03,5.06,9.01",2834.0,8-K,NUVB,NYSE,2834.0,Pharmaceutical Preparations,Nuvation Bio Inc.,Panacea Acquisition Corp,2020-10-21,425,1,2021-02-09,2021-02-09,True,False,True,Legacy Nuvation Bio surviving as,PANA,NUVB,3350.0,,,10.0,llm,False,True,0.02,NUVB,2021-02-11,NUVB,PANA,1.0,True,2021-02-10,2834.0,PHARMACEUTICAL PREPARATIONS,Nuvation Bio Inc.,2023053451.51,,14860000.0,ok,ticker_event,0.0,14856650.0,0.0,biotech_health,9,False,2020-10-21,11.1,12.34,-3.83,12.79,179.3,-1.17,10.55,2021-02-10,10.42,-1.23,2021-02-11,9.98,9.84,10.3,326653.0,-4.22,-5.57,-1.15,-13.63,-2.78,-2.4,-3.74,1.92,-17.85,0.0,1.0,False,biotech,2021,2020-21,False,False,True
1803914,"PLBY Group, Inc.",PLBY,2021-02-10,2021-02-16,0001104659-21-024317,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",5900.0,8-K,PLBY,Nasdaq,5900.0,Retail-Miscellaneous Retail,"Playboy, Inc.","PLBY Group, Inc.; Mountain Crest Acquisition Corp.",2020-11-09,PREM14A,1,2021-02-09,2021-02-09,False,False,True,State of the State of Delaware,MCAC,PLBY,8824.0,,,,llm,False,True,,PLBY,2021-02-11,PLBY,MCAC,1.0,True,2021-02-11,5900.0,RETAIL-MISCELLANEOUS RETAIL,"Playboy, Inc. Common Stock",134090476.07999998,,7540000.0,ok,ticker_event,0.1,7531176.0,0.1,consumer,8,False,2020-11-09,10.05,0.0,0.0,0.2,0.8,33.83,13.45,2021-02-10,13.34,-0.82,2021-02-11,14.54,12.98,14.94,1144228.0,9.0,-2.7,11.99,-7.65,13.87,7.35,-1.2,24.29,-11.54,0.0,1.0,False,media,2021,2020-21,True,False,False
1804176,"Butterfly Network, Inc.","BFLY, BFLY-WT",2021-02-12,2021-02-16,0001104659-21-023964,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",3844.0,8-K,BFLY,NYSE,3844.0,X-Ray Apparatus & Tubes & Related Irradiation Apparatus,"Butterfly Network, Inc.",Longview Acquisition Corp.,2020-11-20,425,1,2021-02-16,2021-02-12,True,False,True,"November 19, 2020",LGVW,BFLY,21189.0,,,10.0,vote8k,True,True,,BFLY,2021-02-16,BFLY,LGVW,1.0,True,2021-02-16,3844.0,X-RAY APPARATUS & TUBES & RELATED IRRADIATION APPARATUS,"Butterfly Network, Inc.",2087894429.88,,41400000.0,ok,ticker_event,0.1,41378811.0,0.1,software_ai,2,True,2020-11-20,9.86,8.42,26.77,49.49,3197.2,84.4,23.05,2021-02-12,23.05,0.0,2021-02-16,24.8,22.5,24.8,2441956.0,7.59,-2.39,7.59,14.1,12.67,-9.72,-21.56,26.38,-27.77,1.0,4.0,False,other,2021,2020-21,True,False,True
1576018,Third Point Reinsurance Ltd.,"SPNT, SSPFF, SPNT-PB",2021-02-25,2021-02-26,0001576018-21-000031,"1.01,2.01,2.03,3.02,3.03,4.01,5.02,5.03,9.01",6331.0,8-K,SPNT,NYSE,6331.0,"Fire, Marine & Casualty Insurance",SiriusPoint Ltd,Third Point Reinsurance Ltd.,2020-08-07,425,9,2020-11-24,2020-11-23,True,False,True,,,,0.0,,,,llm,False,True,,SPNT,2021-03-01,SPNT,TPRE,1.0,True,2013-08-15,6331.0,"FIRE, MARINE & CASUALTY INSURANCE",SiriusPoint Ltd.,2897413504.5,,95530000.0,ok,ticker_event,0.0,95530000.0,0.0,real_estate,2,False,2020-08-07,8.23,4.01,7.17,8.99,2.1,6.46,9.39,2021-02-26,10.21,8.73,2021-03-01,11.5,10.5,11.5,301613.0,12.63,2.84,12.63,-0.1,-1.67,5.68,10.09,12.63,-3.62,0.0,4.0,False,fintech,2021,2020-21,False,False,True
