expiration,symbol,strike,right,ask_size,bid_size,ask_exchange,ask_condition,bid_exchange,ask,bid,bid_condition,timestamp,mid,spread,spread_pct,is_primary,exp_date,dte,moneyness,moneyness_label,atm_dist,entry_mid,entry_ask,max_mid,max_bid,raw_return_pct,realistic_return_pct,spread_cost_pct,time_to_max_min,time_to_max_bid_min,volume_during_window,avg_spread_pct_window,delta,theta,vega,rho,implied_vol,return_score,spread_score,volume_score,oi_score,composite_score,rank,trade_date,entry_time,side,net_pnl,news_type,tags,setup_type,underlying_price,hold_window,trade_idx
2026-03-06,AMD,205.0,put,2,125,69,50,42,6.2,5.7,50,2026-03-05T12:29:00.995,5.95,0.5,0.08403361344537814,True,2026-03-06,1,0.025512756378189064,ITM,5.099999999999994,5.95,6.2,7.9,7.65,0.3277310924369748,0.2338709677419355,0.0938601246950393,2.0,3.0,30,0.05857031523343682,-0.7484,-0.957,3.5753,-0.489,0.6238,8.0,10.0,4.0,7.5,29.5,5,2026-03-05,2026-03-05 12:29:01,-1,19645,,"news,[VPN],[US]",news,199.9,5,10
2026-03-06,AMD,195.0,put,3,8,22,50,7,1.28,1.25,50,2026-03-05T12:29:00.995,1.2650000000000001,0.030000000000000027,0.023715415019762865,True,2026-03-06,1,-0.02451225612806406,OTM,4.900000000000006,1.2650000000000001,1.28,2.38,2.25,0.8814229249011855,0.7578125,0.12361042490118546,14.0,14.0,2293,0.032683565955100094,-0.2524,-1.1146,3.5823,-0.1625,0.7167,40.0,20.0,20.0,7.5,87.5,1,2026-03-05,2026-03-05 12:29:01,-1,19645,,"news,[VPN],[US]",news,199.9,15,10
2026-03-06,AMD,197.5,put,13,10,73,50,60,2.03,1.93,50,2026-03-05T12:29:01.000,1.98,0.09999999999999987,0.050505050505050435,True,2026-03-06,1,-0.012006003001500778,ATM,2.4000000000000057,1.98,2.03,3.42,3.25,0.7272727272727273,0.600985221674877,0.1262875055978503,14.0,14.0,1560,0.03220687478887181,-0.3583,-1.2493,4.1893,-0.2313,0.6878,32.0,25.0,16.0,7.5,80.5,2,2026-03-05,2026-03-05 12:29:01,-1,19645,,"news,[VPN],[US]",news,199.9,15,10
2026-03-06,AMD,200.0,put,1,5,42,50,73,2.99,2.9,50,2026-03-05T12:29:00.997,2.9450000000000003,0.0900000000000003,0.030560271646859184,True,2026-03-06,1,0.0005002501250625028,ATM,0.09999999999999432,2.9450000000000003,2.99,4.76,4.6,0.6162988115449913,0.5384615384615382,0.07783727308345312,14.0,14.0,1322,0.04359776456325816,-0.4854,-1.2787,4.4713,-0.3142,0.6609,24.0,15.0,12.0,7.5,58.5,3,2026-03-05,2026-03-05 12:29:01,-1,19645,,"news,[VPN],[US]",news,199.9,15,10
2026-03-06,AMD,202.5,put,17,137,5,50,42,4.35,4.05,50,2026-03-05T12:29:00.999,4.199999999999999,0.2999999999999998,0.0714285714285714,True,2026-03-06,1,0.013006503251625784,ATM,2.5999999999999943,4.199999999999999,4.35,6.35,6.4,0.5119047619047621,0.47126436781609216,0.04064039408866993,14.0,14.0,166,0.055286915802073455,-0.6225,-1.1689,4.2616,-0.4044,0.6359,16.0,10.0,8.0,7.5,41.5,4,2026-03-05,2026-03-05 12:29:01,-1,19645,,"news,[VPN],[US]",news,199.9,15,10
2026-03-06,AMD,205.0,put,2,125,69,50,42,6.2,5.7,50,2026-03-05T12:29:00.995,5.95,0.5,0.08403361344537814,True,2026-03-06,1,0.025512756378189064,ITM,5.099999999999994,5.95,6.2,8.6,7.95,0.4453781512605041,0.282258064516129,0.16312008674437511,14.0,12.0,106,0.057368774086346,-0.7484,-0.957,3.5753,-0.489,0.6238,8.0,5.0,4.0,7.5,24.5,5,2026-03-05,2026-03-05 12:29:01,-1,19645,,"news,[VPN],[US]",news,199.9,15,10
2026-03-06,AMD,195.0,put,3,8,22,50,7,1.28,1.25,50,2026-03-05T12:29:00.995,1.2650000000000001,0.030000000000000027,0.023715415019762865,True,2026-03-06,1,-0.02451225612806406,OTM,4.900000000000006,1.2650000000000001,1.28,3.3,3.15,1.6086956521739126,1.4609374999999998,0.14775815217391286,20.0,21.0,4008,0.030680055299641126,-0.2524,-1.1146,3.5823,-0.1625,0.7167,40.0,25.0,20.0,7.5,92.5,1,2026-03-05,2026-03-05 12:29:01,-1,19645,,"news,[VPN],[US]",news,199.9,30,10
2026-03-06,AMD,197.5,put,13,10,73,50,60,2.03,1.93,50,2026-03-05T12:29:01.000,1.98,0.09999999999999987,0.050505050505050435,True,2026-03-06,1,-0.012006003001500778,ATM,2.4000000000000057,1.98,2.03,4.55,4.4,1.297979797979798,1.1674876847290645,0.1304921132507335,20.0,21.0,2071,0.037746416093780336,-0.3583,-1.2493,4.1893,-0.2313,0.6878,32.0,20.0,16.0,7.5,75.5,2,2026-03-05,2026-03-05 12:29:01,-1,19645,,"news,[VPN],[US]",news,199.9,30,10
2026-03-06,AMD,200.0,put,1,5,42,50,73,2.99,2.9,50,2026-03-05T12:29:00.997,2.9450000000000003,0.0900000000000003,0.030560271646859184,True,2026-03-06,1,0.0005002501250625028,ATM,0.09999999999999432,2.9450000000000003,2.99,6.15,6.0,1.0882852292020373,1.0066889632107021,0.08159626599133518,20.0,21.0,1973,0.041417317897782004,-0.4854,-1.2787,4.4713,-0.3142,0.6609,24.0,15.0,12.0,7.5,58.5,3,2026-03-05,2026-03-05 12:29:01,-1,19645,,"news,[VPN],[US]",news,199.9,30,10
2026-03-06,AMD,202.5,put,17,137,5,50,42,4.35,4.05,50,2026-03-05T12:29:00.999,4.199999999999999,0.2999999999999998,0.0714285714285714,True,2026-03-06,1,0.013006503251625784,ATM,2.5999999999999943,4.199999999999999,4.35,8.08,7.85,0.9238095238095242,0.8045977011494253,0.11921182266009889,21.0,21.0,221,0.05237007785601056,-0.6225,-1.1689,4.2616,-0.4044,0.6359,16.0,10.0,8.0,7.5,41.5,4,2026-03-05,2026-03-05 12:29:01,-1,19645,,"news,[VPN],[US]",news,199.9,30,10
2026-03-06,AMD,205.0,put,2,125,69,50,42,6.2,5.7,50,2026-03-05T12:29:00.995,5.95,0.5,0.08403361344537814,True,2026-03-06,1,0.025512756378189064,ITM,5.099999999999994,5.95,6.2,10.16,9.9,0.707563025210084,0.5967741935483871,0.11078883166169684,20.0,21.0,154,0.066883834258257,-0.7484,-0.957,3.5753,-0.489,0.6238,8.0,5.0,4.0,7.5,24.5,5,2026-03-05,2026-03-05 12:29:01,-1,19645,,"news,[VPN],[US]",news,199.9,30,10
2026-03-06,NVDA,180.0,put,8,44,73,50,60,1.27,1.25,50,2026-03-05T12:28:58.971,1.26,0.020000000000000018,0.015873015873015886,True,2026-03-06,1,-0.0034326209722068683,ATM,0.6200000000000045,1.26,1.27,2.37,2.12,0.880952380952381,0.6692913385826772,0.21166104236970384,3.0,3.0,6827,0.020276591217859675,,,,,,30.0,25.0,20.0,7.5,82.5,1,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,5,11
2026-03-06,NVDA,177.5,put,9,70,73,50,73,0.69,0.67,50,2026-03-05T12:28:58.976,0.6799999999999999,0.019999999999999907,0.029411764705882217,True,2026-03-06,1,-0.017273834569815107,ATM,3.1200000000000045,0.6799999999999999,0.69,1.45,1.27,1.1323529411764708,0.8405797101449277,0.29177323103154307,3.0,4.0,6703,0.02386379825188252,-0.2194,-0.7127,3.0098,-0.1274,0.546,40.0,12.5,15.0,7.5,75.0,2,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,5,11
2026-03-06,NVDA,182.5,put,10,29,46,50,69,2.3,2.25,50,2026-03-05T12:28:58.976,2.275,0.04999999999999982,0.0219780219780219,True,2026-03-06,1,0.010408592625401369,ATM,1.8799999999999955,2.275,2.3,3.75,3.45,0.6483516483516484,0.5000000000000002,0.14835164835164816,3.0,3.0,1447,0.020340858928725742,,,,,,20.0,18.75,10.0,7.5,56.25,3,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,5,11
2026-03-06,NVDA,185.0,put,30,102,31,50,73,3.9,3.75,50,2026-03-05T12:28:58.973,3.825,0.1499999999999999,0.039215686274509776,True,2026-03-06,1,0.024249806223009606,ITM,4.3799999999999955,3.825,3.9,5.55,5.25,0.45098039215686264,0.3461538461538462,0.10482654600301644,3.0,3.0,271,0.02394646277447558,-0.768,-0.5748,3.1057,-0.4505,0.435,10.0,6.25,5.0,7.5,28.75,4,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,5,11
2026-03-06,NVDA,180.0,put,8,44,73,50,60,1.27,1.25,50,2026-03-05T12:28:58.971,1.26,0.020000000000000018,0.015873015873015886,True,2026-03-06,1,-0.0034326209722068683,ATM,0.6200000000000045,1.26,1.27,2.49,2.45,0.9761904761904764,0.9291338582677167,0.047056617922759725,13.0,14.0,12121,0.013667660396141494,,,,,,30.0,25.0,20.0,7.5,82.5,1,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,15,11
2026-03-06,NVDA,177.5,put,9,70,73,50,73,0.69,0.67,50,2026-03-05T12:28:58.976,0.6799999999999999,0.019999999999999907,0.029411764705882217,True,2026-03-06,1,-0.017273834569815107,ATM,3.1200000000000045,0.6799999999999999,0.69,1.47,1.44,1.161764705882353,1.0869565217391306,0.07480818414322243,14.0,14.0,10393,0.017043750390400344,-0.2194,-0.7127,3.0098,-0.1274,0.546,40.0,18.75,15.0,7.5,81.25,2,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,15,11
2026-03-06,NVDA,182.5,put,10,29,46,50,69,2.3,2.25,50,2026-03-05T12:28:58.976,2.275,0.04999999999999982,0.0219780219780219,True,2026-03-06,1,0.010408592625401369,ATM,1.8799999999999955,2.275,2.3,3.95,3.85,0.7362637362637364,0.6739130434782611,0.06235069278547534,12.0,13.0,2221,0.01955566195916655,,,,,,20.0,12.5,10.0,7.5,50.0,3,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,15,11
2026-03-06,NVDA,185.0,put,30,102,31,50,73,3.9,3.75,50,2026-03-05T12:28:58.973,3.825,0.1499999999999999,0.039215686274509776,True,2026-03-06,1,0.024249806223009606,ITM,4.3799999999999955,3.825,3.9,5.89,5.8,0.5398692810457515,0.48717948717948717,0.05268979386626432,13.0,14.0,488,0.020660136444340695,-0.768,-0.5748,3.1057,-0.4505,0.435,10.0,6.25,5.0,7.5,28.75,4,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,15,11
2026-03-06,NVDA,177.5,put,9,70,73,50,73,0.69,0.67,50,2026-03-05T12:28:58.976,0.6799999999999999,0.019999999999999907,0.029411764705882217,True,2026-03-06,1,-0.017273834569815107,ATM,3.1200000000000045,0.6799999999999999,0.69,2.11,2.0,2.1029411764705883,1.8985507246376814,0.20439045183290694,21.0,22.0,17537,0.01449475787185515,-0.2194,-0.7127,3.0098,-0.1274,0.546,40.0,25.0,20.0,7.5,92.5,1,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,30,11
2026-03-06,NVDA,180.0,put,8,44,73,50,60,1.27,1.25,50,2026-03-05T12:28:58.971,1.26,0.020000000000000018,0.015873015873015886,True,2026-03-06,1,-0.0034326209722068683,ATM,0.6200000000000045,1.26,1.27,3.37,3.2,1.6746031746031749,1.519685039370079,0.15491813523309594,21.0,22.0,15992,0.014587773431582848,,,,,,30.0,18.75,15.0,7.5,71.25,2,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,30,11
2026-03-06,NVDA,182.5,put,10,29,46,50,69,2.3,2.25,50,2026-03-05T12:28:58.976,2.275,0.04999999999999982,0.0219780219780219,True,2026-03-06,1,0.010408592625401369,ATM,1.8799999999999955,2.275,2.3,5.05,4.9,1.2197802197802199,1.130434782608696,0.08934543717152388,21.0,22.0,3159,0.020315789518461184,,,,,,20.0,12.5,10.0,7.5,50.0,3,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,30,11
2026-03-06,NVDA,185.0,put,30,102,31,50,73,3.9,3.75,50,2026-03-05T12:28:58.973,3.825,0.1499999999999999,0.039215686274509776,True,2026-03-06,1,0.024249806223009606,ITM,4.3799999999999955,3.825,3.9,7.19,7.0,0.8797385620915033,0.7948717948717949,0.08486676721970832,21.0,22.0,867,0.020575423378664637,-0.768,-0.5748,3.1057,-0.4505,0.435,10.0,6.25,5.0,7.5,28.75,4,2026-03-05,2026-03-05 12:28:59,-1,72074,,"news,[VPN],[US]",news,180.62,30,11
2026-02-27,PYPL,46.0,put,57,7,60,50,4,1.44,1.08,50,2026-02-26T11:07:00.000,1.26,0.3599999999999999,0.2857142857142856,True,2026-02-27,1,0.0032715376226826296,ATM,0.14999999999999858,1.26,1.44,1.25,1.08,-0.007936507936507943,-0.24999999999999992,0.24206349206349198,2.0,0.0,1364,0.38022527347680707,-0.6132,-0.3435,0.9958,-0.0957,0.8375,40.0,20.0,20.0,7.5,87.5,1,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,5,78
2026-02-27,PYPL,45.0,put,20,6,7,50,73,0.8,0.6,50,2026-02-26T11:07:00.000,0.7,0.20000000000000007,0.2857142857142858,True,2026-02-27,1,-0.018538713195201777,ATM,0.8500000000000014,0.7,0.8,0.76,0.6,0.0857142857142858,-0.25000000000000006,0.33571428571428585,0.0,0.0,820,0.24265418746077583,-0.4318,-0.3468,1.0227,-0.0668,0.821,32.0,25.0,16.0,7.5,80.5,2,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,5,78
2026-02-27,PYPL,45.5,put,215,15,65,50,65,1.45,0.8,50,2026-02-26T11:07:00.000,1.125,0.6499999999999999,0.5777777777777777,True,2026-02-27,1,-0.007633587786259573,ATM,0.3500000000000014,1.125,1.45,1.13,0.8,0.00444444444444435,-0.44827586206896547,0.45272030651340983,0.0,0.0,89,0.8008685192162409,-0.5173,-0.4219,1.0369,-0.0809,0.9851,24.0,5.0,12.0,7.5,48.5,3,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,5,78
2026-02-27,PYPL,44.5,put,15,352,11,50,5,0.69,0.27,50,2026-02-26T11:07:00.000,0.48,0.41999999999999993,0.8749999999999999,True,2026-02-27,1,-0.029443838604143978,OTM,1.3500000000000014,0.48,0.69,0.69,0.35,0.43749999999999994,-0.49275362318840576,0.9302536231884058,0.0,2.0,74,0.7433429921333148,-0.3382,-0.3155,0.9514,-0.0521,0.8023,16.0,10.0,8.0,7.5,41.5,4,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,5,78
2026-02-27,PYPL,47.0,put,470,360,65,50,42,3.0,0.65,50,2026-02-26T11:07:00.000,1.825,2.35,1.2876712328767124,True,2026-02-27,1,0.025081788440567035,ITM,1.1499999999999986,1.825,3.0,1.65,1.38,-0.09589041095890413,-0.54,0.4441095890410959,2.0,4.0,27,0.6359479823392865,-0.8398,-0.1612,0.6333,-0.1314,0.6281,8.0,15.0,4.0,7.5,34.5,5,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,5,78
2026-02-27,PYPL,46.0,put,57,7,60,50,4,1.44,1.08,50,2026-02-26T11:07:00.000,1.26,0.3599999999999999,0.2857142857142856,True,2026-02-27,1,0.0032715376226826296,ATM,0.14999999999999858,1.26,1.44,1.25,1.08,-0.007936507936507943,-0.24999999999999992,0.24206349206349198,2.0,0.0,1430,0.28419628763521054,-0.6132,-0.3435,0.9958,-0.0957,0.8375,40.0,20.0,20.0,7.5,87.5,1,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,15,78
2026-02-27,PYPL,45.0,put,20,6,7,50,73,0.8,0.6,50,2026-02-26T11:07:00.000,0.7,0.20000000000000007,0.2857142857142858,True,2026-02-27,1,-0.018538713195201777,ATM,0.8500000000000014,0.7,0.8,0.76,0.6,0.0857142857142858,-0.25000000000000006,0.33571428571428585,0.0,0.0,1173,0.22758044759911364,-0.4318,-0.3468,1.0227,-0.0668,0.821,32.0,25.0,16.0,7.5,80.5,2,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,15,78
2026-02-27,PYPL,45.5,put,215,15,65,50,65,1.45,0.8,50,2026-02-26T11:07:00.000,1.125,0.6499999999999999,0.5777777777777777,True,2026-02-27,1,-0.007633587786259573,ATM,0.3500000000000014,1.125,1.45,1.13,0.8,0.00444444444444435,-0.44827586206896547,0.45272030651340983,0.0,0.0,151,0.506453744698845,-0.5173,-0.4219,1.0369,-0.0809,0.9851,24.0,10.0,12.0,7.5,53.5,3,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,15,78
2026-02-27,PYPL,44.5,put,15,352,11,50,5,0.69,0.27,50,2026-02-26T11:07:00.000,0.48,0.41999999999999993,0.8749999999999999,True,2026-02-27,1,-0.029443838604143978,OTM,1.3500000000000014,0.48,0.69,0.69,0.35,0.43749999999999994,-0.49275362318840576,0.9302536231884058,0.0,2.0,101,0.6437381776050097,-0.3382,-0.3155,0.9514,-0.0521,0.8023,16.0,5.0,8.0,7.5,36.5,4,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,15,78
2026-02-27,PYPL,47.0,put,470,360,65,50,42,3.0,0.65,50,2026-02-26T11:07:00.000,1.825,2.35,1.2876712328767124,True,2026-02-27,1,0.025081788440567035,ITM,1.1499999999999986,1.825,3.0,1.65,1.4,-0.09589041095890413,-0.5333333333333333,0.43744292237442917,2.0,9.0,40,0.4327388754203646,-0.8398,-0.1612,0.6333,-0.1314,0.6281,8.0,15.0,4.0,7.5,34.5,5,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,15,78
2026-02-27,PYPL,45.0,put,20,6,7,50,73,0.8,0.6,50,2026-02-26T11:07:00.000,0.7,0.20000000000000007,0.2857142857142858,True,2026-02-27,1,-0.018538713195201777,ATM,0.8500000000000014,0.7,0.8,0.76,0.6,0.0857142857142858,-0.25000000000000006,0.33571428571428585,0.0,0.0,1787,0.21788488647523088,-0.4318,-0.3468,1.0227,-0.0668,0.821,32.0,25.0,20.0,7.5,84.5,1,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,30,78
2026-02-27,PYPL,46.0,put,57,7,60,50,4,1.44,1.08,50,2026-02-26T11:07:00.000,1.26,0.3599999999999999,0.2857142857142856,True,2026-02-27,1,0.0032715376226826296,ATM,0.14999999999999858,1.26,1.44,1.25,1.08,-0.007936507936507943,-0.24999999999999992,0.24206349206349198,2.0,0.0,1551,0.28882239064561177,-0.6132,-0.3435,0.9958,-0.0957,0.8375,40.0,20.0,16.0,7.5,83.5,2,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,30,78
2026-02-27,PYPL,47.0,put,470,360,65,50,42,3.0,0.65,50,2026-02-26T11:07:00.000,1.825,2.35,1.2876712328767124,True,2026-02-27,1,0.025081788440567035,ITM,1.1499999999999986,1.825,3.0,1.9,1.69,0.04109589041095888,-0.4366666666666667,0.4777625570776256,18.0,20.0,73,0.3255415168503521,-0.8398,-0.1612,0.6333,-0.1314,0.6281,24.0,15.0,4.0,7.5,50.5,3,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,30,78
2026-02-27,PYPL,45.5,put,215,15,65,50,65,1.45,0.8,50,2026-02-26T11:07:00.000,1.125,0.6499999999999999,0.5777777777777777,True,2026-02-27,1,-0.007633587786259573,ATM,0.3500000000000014,1.125,1.45,1.13,0.8,0.00444444444444435,-0.44827586206896547,0.45272030651340983,0.0,0.0,176,0.4706525052076267,-0.5173,-0.4219,1.0369,-0.0809,0.9851,16.0,10.0,8.0,7.5,41.5,4,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,30,78
2026-02-27,PYPL,44.5,put,15,352,11,50,5,0.69,0.27,50,2026-02-26T11:07:00.000,0.48,0.41999999999999993,0.8749999999999999,True,2026-02-27,1,-0.029443838604143978,OTM,1.3500000000000014,0.48,0.69,0.69,0.35,0.43749999999999994,-0.49275362318840576,0.9302536231884058,0.0,2.0,188,0.5016462387695062,-0.3382,-0.3155,0.9514,-0.0521,0.8023,8.0,5.0,12.0,7.5,32.5,5,2026-02-26,2026-02-26 11:07:00,-1,7853,,"news,nmomo",news,45.85,30,78
2026-02-27,PYPL,46.0,put,151,300,65,50,42,0.24,0.14,50,2026-02-26T11:03:00.000,0.19,0.09999999999999998,0.5263157894736841,True,2026-02-27,1,-0.01032702237521508,ATM,0.4799999999999969,0.19,0.24,1.31,1.08,5.894736842105264,3.5000000000000004,2.3947368421052633,3.0,4.0,1214,0.5983401066907577,-0.2167,-0.1828,0.7955,-0.0343,0.5578,26.666666666666664,25.0,20.0,7.5,79.16666666666666,1,2026-02-26,2026-02-26 11:03:00,-1,30098,,"news,[VPN]",news,46.48,5,79
2026-02-27,PYPL,45.5,put,10,23,11,50,42,0.14,0.09,50,2026-02-26T11:03:00.000,0.115,0.05000000000000002,0.4347826086956523,True,2026-02-27,1,-0.021084337349397523,OTM,0.9799999999999969,0.115,0.14,1.13,0.8,8.826086956521738,4.714285714285714,4.111801242236024,4.0,4.0,103,1.269846709741971,-0.1375,-0.1413,0.5959,-0.0217,0.5749,40.0,8.333333333333332,6.666666666666666,7.5,62.49999999999999,2,2026-02-26,2026-02-26 11:03:00,-1,30098,,"news,[VPN]",news,46.48,5,79
2026-02-27,PYPL,47.0,put,150,465,65,50,65,0.62,0.47,50,2026-02-26T11:03:00.000,0.5449999999999999,0.15000000000000002,0.2752293577981652,True,2026-02-27,1,0.01118760757314981,ATM,0.5200000000000031,0.5449999999999999,0.62,2.0,1.35,2.6697247706422025,1.1774193548387097,1.4923054158034927,1.0,5.0,273,0.9020573219269156,-0.4556,-0.2496,1.0744,-0.0727,0.5656,13.333333333333332,16.666666666666664,13.333333333333332,7.5,50.83333333333333,3,2026-02-26,2026-02-26 11:03:00,-1,30098,,"news,[VPN]",news,46.48,5,79
2026-02-27,PYPL,46.0,put,151,300,65,50,42,0.24,0.14,50,2026-02-26T11:03:00.000,0.19,0.09999999999999998,0.5263157894736841,True,2026-02-27,1,-0.01032702237521508,ATM,0.4799999999999969,0.19,0.24,1.31,1.08,5.894736842105264,3.5000000000000004,2.3947368421052633,3.0,4.0,1718,0.41259402374377946,-0.2167,-0.1828,0.7955,-0.0343,0.5578,26.666666666666664,25.0,20.0,7.5,79.16666666666666,1,2026-02-26,2026-02-26 11:03:00,-1,30098,,"news,[VPN]",news,46.48,15,79
2026-02-27,PYPL,45.5,put,10,23,11,50,42,0.14,0.09,50,2026-02-26T11:03:00.000,0.115,0.05000000000000002,0.4347826086956523,True,2026-02-27,1,-0.021084337349397523,OTM,0.9799999999999969,0.115,0.14,1.13,0.8,8.826086956521738,4.714285714285714,4.111801242236024,4.0,4.0,201,0.7593380657438564,-0.1375,-0.1413,0.5959,-0.0217,0.5749,40.0,8.333333333333332,6.666666666666666,7.5,62.49999999999999,2,2026-02-26,2026-02-26 11:03:00,-1,30098,,"news,[VPN]",news,46.48,15,79
2026-02-27,PYPL,47.0,put,150,465,65,50,65,0.62,0.47,50,2026-02-26T11:03:00.000,0.5449999999999999,0.15000000000000002,0.2752293577981652,True,2026-02-27,1,0.01118760757314981,ATM,0.5200000000000031,0.5449999999999999,0.62,2.0,1.4,2.6697247706422025,1.258064516129032,1.4116602545131705,1.0,13.0,299,0.5908671449111411,-0.4556,-0.2496,1.0744,-0.0727,0.5656,13.333333333333332,16.666666666666664,13.333333333333332,7.5,50.83333333333333,3,2026-02-26,2026-02-26 11:03:00,-1,30098,,"news,[VPN]",news,46.48,15,79
2026-02-27,PYPL,46.0,put,151,300,65,50,42,0.24,0.14,50,2026-02-26T11:03:00.000,0.19,0.09999999999999998,0.5263157894736841,True,2026-02-27,1,-0.01032702237521508,ATM,0.4799999999999969,0.19,0.24,1.31,1.08,5.894736842105264,3.5000000000000004,2.3947368421052633,3.0,4.0,1848,0.32290445802248924,-0.2167,-0.1828,0.7955,-0.0343,0.5578,26.666666666666664,25.0,20.0,7.5,79.16666666666666,1,2026-02-26,2026-02-26 11:03:00,-1,30098,,"news,[VPN]",news,46.48,30,79
2026-02-27,PYPL,45.5,put,10,23,11,50,42,0.14,0.09,50,2026-02-26T11:03:00.000,0.115,0.05000000000000002,0.4347826086956523,True,2026-02-27,1,-0.021084337349397523,OTM,0.9799999999999969,0.115,0.14,1.13,0.8,8.826086956521738,4.714285714285714,4.111801242236024,4.0,4.0,244,0.5876558346049033,-0.1375,-0.1413,0.5959,-0.0217,0.5749,40.0,8.333333333333332,6.666666666666666,7.5,62.49999999999999,2,2026-02-26,2026-02-26 11:03:00,-1,30098,,"news,[VPN]",news,46.48,30,79
2026-02-27,PYPL,47.0,put,150,465,65,50,65,0.62,0.47,50,2026-02-26T11:03:00.000,0.5449999999999999,0.15000000000000002,0.2752293577981652,True,2026-02-27,1,0.01118760757314981,ATM,0.5200000000000031,0.5449999999999999,0.62,2.0,1.69,2.6697247706422025,1.725806451612903,0.9439183190292995,1.0,24.0,336,0.4014316451363858,-0.4556,-0.2496,1.0744,-0.0727,0.5656,13.333333333333332,16.666666666666664,13.333333333333332,7.5,50.83333333333333,3,2026-02-26,2026-02-26 11:03:00,-1,30098,,"news,[VPN]",news,46.48,30,79
2026-02-27,CRM,185.0,call,1,59,31,50,9,9.9,9.2,50,2026-02-24T09:40:00.000,9.55,0.7000000000000011,0.07329842931937183,True,2026-02-27,3,-0.0028566808602382425,ATM,0.5300000000000011,9.55,9.9,10.6,10.25,0.10994764397905747,0.03535353535353532,0.07459410862552215,4.0,5.0,238,0.09059807704823646,0.5462,-1.3705,6.9768,0.824,1.2736,40.0,20.0,20.0,7.5,87.5,1,2026-02-24,2026-02-24 09:40:00,1,7909,,"ccall,news",news,185.53,5,112
2026-02-27,CRM,180.0,call,1,162,69,50,5,12.6,11.75,50,2026-02-24T09:40:00.000,12.175,0.8499999999999996,0.06981519507186855,True,2026-02-27,3,-0.02980650029644802,ITM,5.530000000000001,12.175,12.6,13.5,13.0,0.10882956878850096,0.03174603174603177,0.07708353704246919,4.0,5.0,50,0.07284474216729132,0.6354,-1.2866,6.6153,0.9491,1.2591,32.0,25.0,8.0,7.5,72.5,2,2026-02-24,2026-02-24 09:40:00,1,7909,,"ccall,news",news,185.53,5,112
2026-02-27,CRM,190.0,call,288,387,4,50,4,8.0,6.9,50,2026-02-24T09:40:00.000,7.45,1.0999999999999996,0.14765100671140935,True,2026-02-27,3,0.024093138575971534,OTM,4.469999999999999,7.45,8.0,8.13,7.9,0.09127516778523498,-0.012499999999999956,0.10377516778523493,4.0,5.0,216,0.12124622954240143,0.4597,-1.3975,6.9883,0.6988,1.298,24.0,10.0,16.0,7.5,57.5,3,2026-02-24,2026-02-24 09:40:00,1,7909,,"ccall,news",news,185.53,5,112
2026-02-27,CRM,182.5,call,59,397,4,50,4,11.6,10.3,50,2026-02-24T09:40:00.000,10.95,1.299999999999999,0.11872146118721452,True,2026-02-27,3,-0.01633159057834313,ATM,3.030000000000001,10.95,11.6,11.7,11.35,0.06849315068493152,-0.021551724137931036,0.09004487482286255,0.0,5.0,58,0.11429320173053041,0.5901,-1.3605,6.8439,0.8846,1.2881,16.0,15.0,12.0,7.5,50.5,4,2026-02-24,2026-02-24 09:40:00,1,7909,,"ccall,news",news,185.53,5,112
