expiration,symbol,strike,right,ask_size,bid_size,ask_exchange,ask_condition,bid_exchange,ask,bid,bid_condition,timestamp,mid,spread,spread_pct,is_primary,exp_date,dte,moneyness,moneyness_label,atm_dist,entry_mid,entry_ask,max_mid,max_bid,raw_return_pct,realistic_return_pct,spread_cost_pct,time_to_max_min,time_to_max_bid_min,volume_during_window,avg_spread_pct_window,delta,theta,vega,rho,implied_vol,target_0.5x_hit,target_0.5x_time_min,target_0.5x_option_bid,target_0.5x_option_return,target_1.0x_hit,target_1.0x_time_min,target_1.0x_option_bid,target_1.0x_option_return,target_1.5x_hit,target_1.5x_time_min,target_1.5x_option_bid,target_1.5x_option_return,return_score,spread_score,volume_score,oi_score,composite_score,rank,trade_date,entry_time,side,source,setup_type,trade_grade,cap,atr_pct,entry_offset,underlying_price,hold_window,target_0.5x_level,target_1.0x_level,target_1.5x_level,trade_idx
2023-06-02,SMH,147.5,put,13,66,47,50,65,1.26,1.16,50,2023-05-30T09:52:00.000,1.21,0.10000000000000009,0.08264462809917363,True,2023-06-02,3,-0.022339055466847925,OTM,3.370299999999986,1.21,1.26,1.97,1.94,0.628099173553719,0.5396825396825397,0.08841663387117937,10.0,12.0,25,0.061625126184672654,-0.2811,-0.3449,4.8154,-0.3899,0.4746,True,9.0,1.74,0.38095238095238093,False,,,,False,,,,40.0,17.5,12.0,7.5,77.0,2,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,30,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,149.0,put,31,894,9,50,5,1.77,1.48,50,2023-05-30T09:52:00.000,1.625,0.29000000000000004,0.17846153846153848,True,2023-06-02,3,-0.012396740776680275,ATM,1.870299999999986,1.625,1.77,2.83,2.54,0.7415384615384616,0.4350282485875706,0.306510212950891,12.0,12.0,49,0.0945000378314075,-0.3573,-0.366,5.3269,-0.4961,0.4567,True,9.0,2.22,0.2542372881355933,False,,,,False,,,,32.0,7.5,16.0,7.5,63.0,3,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,30,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,154.0,put,110,614,43,50,9,4.45,3.95,50,2023-05-30T09:52:00.000,4.2,0.5,0.11904761904761904,True,2023-06-02,3,0.020744308190545218,ITM,3.129700000000014,4.2,4.45,6.05,5.95,0.44047619047619035,0.33707865168539325,0.1033975387907971,11.0,12.0,100,0.05205515683509439,-0.6579,-0.3473,5.2427,-0.9245,0.4492,True,9.0,5.4,0.21348314606741575,False,,,,False,,,,8.0,22.5,18.0,7.5,56.0,4,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,30,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,148.0,put,24,943,5,50,5,1.42,1.16,50,2023-05-30T09:52:00.000,1.29,0.26,0.20155038759689922,True,2023-06-02,3,-0.019024950570125376,ATM,2.870299999999986,1.29,1.42,2.24,2.03,0.7364341085271319,0.4295774647887323,0.30685664373839955,12.0,12.0,35,0.12006941188327133,-0.3019,-0.3449,4.9783,-0.4186,0.4597,True,9.0,1.76,0.23943661971830993,False,,,,False,,,,28.0,5.0,14.0,7.5,54.5,5,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,30,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,151.0,put,17,480,5,50,5,2.64,2.29,50,2023-05-30T09:52:00.000,2.465,0.3500000000000001,0.14198782961460452,True,2023-06-02,3,0.0008596788102099215,ATM,0.12970000000001392,2.465,2.64,3.3,3.75,0.33874239350912777,0.4204545454545454,-0.08171215194541764,3.0,12.0,14,0.08187153025637826,-0.4773,-0.3845,5.686,-0.6655,0.4521,True,9.0,3.4,0.2878787878787878,False,,,,False,,,,20.0,12.5,8.0,7.5,48.0,6,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,30,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,152.0,put,61,1022,5,50,5,3.2,2.68,50,2023-05-30T09:52:00.000,2.9400000000000004,0.52,0.1768707482993197,True,2023-06-02,3,0.007487888603655021,ATM,1.129700000000014,2.9400000000000004,3.2,3.95,4.4,0.3435374149659863,0.37500000000000006,-0.03146258503401378,27.0,12.0,19,0.09337480034533463,-0.5399,-0.3747,5.6666,-0.7542,0.444,True,9.0,4.05,0.2656249999999999,False,,,,False,,,,16.0,10.0,10.0,7.5,43.5,7,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,30,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,153.0,put,79,147,5,50,5,3.8,3.45,50,2023-05-30T09:52:00.000,3.625,0.34999999999999964,0.09655172413793094,True,2023-06-02,3,0.014116098397100119,ATM,2.129700000000014,3.625,3.8,0.0,5.15,-1.0,0.355263157894737,-1.355263157894737,0.0,12.0,0,0.05604793177828568,-0.597,-0.3781,5.5257,-0.8372,0.4609,True,9.0,4.6,0.21052631578947364,False,,,,False,,,,12.0,20.0,2.0,7.5,41.5,8,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,30,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,155.0,put,118,610,9,50,9,5.15,4.7,50,2023-05-30T09:52:00.000,4.925000000000001,0.4500000000000002,0.09137055837563454,True,2023-06-02,3,0.027372517983990315,ITM,4.129700000000014,4.925000000000001,5.15,6.5,6.7,0.3197969543147206,0.3009708737864077,0.018826080528312916,22.0,12.0,6,0.050187079143998364,-0.7101,-0.3245,4.8851,-1.0013,0.4533,True,9.0,6.2,0.20388349514563103,False,,,,False,,,,4.0,25.0,4.0,7.5,40.5,9,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,30,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,147.0,put,11,549,9,50,5,1.13,0.94,50,2023-05-30T09:52:00.000,1.035,0.18999999999999995,0.1835748792270531,True,2023-06-02,3,-0.025653160363570474,OTM,3.870299999999986,1.035,1.13,1.77,1.61,0.710144927536232,0.4247787610619471,0.2853661664742849,10.0,13.0,13,0.1362398947016319,-0.2527,-0.3213,4.5626,-0.3499,0.4663,True,9.0,1.39,0.23008849557522126,False,,,,False,,,,24.0,2.5,6.0,7.5,40.0,10,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,30,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,147.5,put,13,66,47,50,65,1.26,1.16,50,2023-05-30T09:52:00.000,1.21,0.10000000000000009,0.08264462809917363,True,2023-06-02,3,-0.022339055466847925,OTM,3.370299999999986,1.21,1.26,1.97,1.94,0.628099173553719,0.5396825396825397,0.08841663387117937,10.0,12.0,55,0.05329104223483945,-0.2811,-0.3449,4.8154,-0.3899,0.4746,True,9.0,1.74,0.38095238095238093,False,,,,False,,,,40.0,17.5,14.0,7.5,79.0,1,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,60,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,150.0,put,34,930,9,50,5,2.18,1.82,50,2023-05-30T09:52:00.000,2.0,0.3600000000000001,0.18000000000000005,True,2023-06-02,3,-0.005768530983235177,ATM,0.8702999999999861,2.0,2.18,3.3,3.15,0.6499999999999999,0.4449541284403668,0.2050458715596331,12.0,12.0,210,0.061883518873569396,-0.4159,-0.3781,5.5685,-0.5787,0.4526,True,9.0,2.86,0.311926605504587,False,,,,False,,,,24.0,15.0,18.0,7.5,64.5,2,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,60,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,148.0,put,24,943,5,50,5,1.42,1.16,50,2023-05-30T09:52:00.000,1.29,0.26,0.20155038759689922,True,2023-06-02,3,-0.019024950570125376,ATM,2.870299999999986,1.29,1.42,2.24,2.14,0.7364341085271319,0.507042253521127,0.2293918550060049,12.0,36.0,67,0.08164253032726045,-0.3019,-0.3449,4.9783,-0.4186,0.4597,True,9.0,1.76,0.23943661971830993,False,,,,False,,,,32.0,5.0,16.0,7.5,60.5,3,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,60,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,154.0,put,110,614,43,50,9,4.45,3.95,50,2023-05-30T09:52:00.000,4.2,0.5,0.11904761904761904,True,2023-06-02,3,0.020744308190545218,ITM,3.129700000000014,4.2,4.45,6.05,6.05,0.44047619047619035,0.3595505617977527,0.08092562867843767,11.0,37.0,400,0.044672832097458384,-0.6579,-0.3473,5.2427,-0.9245,0.4492,True,9.0,5.4,0.21348314606741575,False,,,,False,,,,8.0,22.5,20.0,7.5,58.0,4,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,60,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,149.0,put,31,894,9,50,5,1.77,1.48,50,2023-05-30T09:52:00.000,1.625,0.29000000000000004,0.17846153846153848,True,2023-06-02,3,-0.012396740776680275,ATM,1.870299999999986,1.625,1.77,2.83,2.63,0.7415384615384616,0.4858757062146892,0.2556627553237724,12.0,36.0,50,0.06662674728457235,-0.3573,-0.366,5.3269,-0.4961,0.4567,True,9.0,2.22,0.2542372881355933,False,,,,False,,,,28.0,10.0,12.0,7.5,57.5,5,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,60,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,147.0,put,11,549,9,50,5,1.13,0.94,50,2023-05-30T09:52:00.000,1.035,0.18999999999999995,0.1835748792270531,True,2023-06-02,3,-0.025653160363570474,OTM,3.870299999999986,1.035,1.13,1.77,1.71,0.710144927536232,0.513274336283186,0.19687059125304607,10.0,39.0,24,0.09369567593093693,-0.2527,-0.3213,4.5626,-0.3499,0.4663,True,9.0,1.39,0.23008849557522126,False,,,,False,,,,36.0,2.5,8.0,7.5,54.0,6,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,60,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,151.0,put,17,480,5,50,5,2.64,2.29,50,2023-05-30T09:52:00.000,2.465,0.3500000000000001,0.14198782961460452,True,2023-06-02,3,0.0008596788102099215,ATM,0.12970000000001392,2.465,2.64,4.0,3.8,0.6227180527383368,0.4393939393939393,0.18332411334439752,37.0,37.0,40,0.06394144887717042,-0.4773,-0.3845,5.686,-0.6655,0.4521,True,9.0,3.4,0.2878787878787878,False,,,,False,,,,20.0,12.5,10.0,7.5,50.0,7,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,60,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,153.0,put,79,147,5,50,5,3.8,3.45,50,2023-05-30T09:52:00.000,3.625,0.34999999999999964,0.09655172413793094,True,2023-06-02,3,0.014116098397100119,ATM,2.129700000000014,3.625,3.8,0.0,5.25,-1.0,0.38157894736842113,-1.3815789473684212,0.0,37.0,0,0.047988533194409634,-0.597,-0.3781,5.5257,-0.8372,0.4609,True,9.0,4.6,0.21052631578947364,False,,,,False,,,,12.0,20.0,2.0,7.5,41.5,8,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,60,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,155.0,put,118,610,9,50,9,5.15,4.7,50,2023-05-30T09:52:00.000,4.925000000000001,0.4500000000000002,0.09137055837563454,True,2023-06-02,3,0.027372517983990315,ITM,4.129700000000014,4.925000000000001,5.15,6.5,6.85,0.3197969543147206,0.33009708737864063,-0.010300133063920025,22.0,37.0,6,0.04444473362827301,-0.7101,-0.3245,4.8851,-1.0013,0.4533,True,9.0,6.2,0.20388349514563103,False,,,,False,,,,4.0,25.0,4.0,7.5,40.5,9,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,60,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,152.0,put,61,1022,5,50,5,3.2,2.68,50,2023-05-30T09:52:00.000,2.9400000000000004,0.52,0.1768707482993197,True,2023-06-02,3,0.007487888603655021,ATM,1.129700000000014,2.9400000000000004,3.2,4.45,4.5,0.5136054421768707,0.40624999999999994,0.10735544217687071,40.0,37.0,20,0.07086770172595327,-0.5399,-0.3747,5.6666,-0.7542,0.444,True,9.0,4.05,0.2656249999999999,False,,,,False,,,,16.0,7.5,6.0,7.5,37.0,10,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,60,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,147.5,put,13,66,47,50,65,1.26,1.16,50,2023-05-30T09:52:00.000,1.21,0.10000000000000009,0.08264462809917363,True,2023-06-02,3,-0.022339055466847925,OTM,3.370299999999986,1.21,1.26,1.97,1.94,0.628099173553719,0.5396825396825397,0.08841663387117937,10.0,12.0,81,0.04680616920161461,-0.2811,-0.3449,4.8154,-0.3899,0.4746,True,9.0,1.74,0.38095238095238093,False,,,,False,,,,40.0,15.0,14.0,7.5,76.5,1,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,120,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,150.0,put,34,930,9,50,5,2.18,1.82,50,2023-05-30T09:52:00.000,2.0,0.3600000000000001,0.18000000000000005,True,2023-06-02,3,-0.005768530983235177,ATM,0.8702999999999861,2.0,2.18,3.3,3.15,0.6499999999999999,0.4449541284403668,0.2050458715596331,12.0,12.0,234,0.046044442853946724,-0.4159,-0.3781,5.5685,-0.5787,0.4526,True,9.0,2.86,0.311926605504587,False,,,,False,,,,24.0,17.5,18.0,7.5,67.0,2,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,120,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,149.0,put,31,894,9,50,5,1.77,1.48,50,2023-05-30T09:52:00.000,1.625,0.29000000000000004,0.17846153846153848,True,2023-06-02,3,-0.012396740776680275,ATM,1.870299999999986,1.625,1.77,2.83,2.63,0.7415384615384616,0.4858757062146892,0.2556627553237724,12.0,36.0,115,0.049841311293386766,-0.3573,-0.366,5.3269,-0.4961,0.4567,True,9.0,2.22,0.2542372881355933,False,,,,False,,,,28.0,12.5,16.0,7.5,64.0,3,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,120,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,154.0,put,110,614,43,50,9,4.45,3.95,50,2023-05-30T09:52:00.000,4.2,0.5,0.11904761904761904,True,2023-06-02,3,0.020744308190545218,ITM,3.129700000000014,4.2,4.45,6.05,6.05,0.44047619047619035,0.3595505617977527,0.08092562867843767,11.0,37.0,450,0.04109387744799688,-0.6579,-0.3473,5.2427,-0.9245,0.4492,True,9.0,5.4,0.21348314606741575,False,,,,False,,,,8.0,22.5,20.0,7.5,58.0,4,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,120,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,148.0,put,24,943,5,50,5,1.42,1.16,50,2023-05-30T09:52:00.000,1.29,0.26,0.20155038759689922,True,2023-06-02,3,-0.019024950570125376,ATM,2.870299999999986,1.29,1.42,2.24,2.14,0.7364341085271319,0.507042253521127,0.2293918550060049,12.0,36.0,76,0.059873091384884065,-0.3019,-0.3449,4.9783,-0.4186,0.4597,True,9.0,1.76,0.23943661971830993,False,,,,False,,,,32.0,5.0,12.0,7.5,56.5,5,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,120,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,147.0,put,11,549,9,50,5,1.13,0.94,50,2023-05-30T09:52:00.000,1.035,0.18999999999999995,0.1835748792270531,True,2023-06-02,3,-0.025653160363570474,OTM,3.870299999999986,1.035,1.13,1.77,1.71,0.710144927536232,0.513274336283186,0.19687059125304607,10.0,39.0,29,0.06947924984883262,-0.2527,-0.3213,4.5626,-0.3499,0.4663,True,9.0,1.39,0.23008849557522126,False,,,,False,,,,36.0,2.5,8.0,7.5,54.0,6,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,120,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,151.0,put,17,480,5,50,5,2.64,2.29,50,2023-05-30T09:52:00.000,2.465,0.3500000000000001,0.14198782961460452,True,2023-06-02,3,0.0008596788102099215,ATM,0.12970000000001392,2.465,2.64,4.0,3.8,0.6227180527383368,0.4393939393939393,0.18332411334439752,37.0,37.0,44,0.05517524015112118,-0.4773,-0.3845,5.686,-0.6655,0.4521,True,9.0,3.4,0.2878787878787878,False,,,,False,,,,20.0,10.0,10.0,7.5,47.5,7,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,120,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,153.0,put,79,147,5,50,5,3.8,3.45,50,2023-05-30T09:52:00.000,3.625,0.34999999999999964,0.09655172413793094,True,2023-06-02,3,0.014116098397100119,ATM,2.129700000000014,3.625,3.8,4.6,5.25,0.26896551724137924,0.38157894736842113,-0.11261343012704189,91.0,37.0,1,0.04390814102815606,-0.597,-0.3781,5.5257,-0.8372,0.4609,True,9.0,4.6,0.21052631578947364,False,,,,False,,,,12.0,20.0,2.0,7.5,41.5,8,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,120,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,155.0,put,118,610,9,50,9,5.15,4.7,50,2023-05-30T09:52:00.000,4.925000000000001,0.4500000000000002,0.09137055837563454,True,2023-06-02,3,0.027372517983990315,ITM,4.129700000000014,4.925000000000001,5.15,6.5,6.85,0.3197969543147206,0.33009708737864063,-0.010300133063920025,22.0,37.0,7,0.03973072961284323,-0.7101,-0.3245,4.8851,-1.0013,0.4533,True,9.0,6.2,0.20388349514563103,False,,,,False,,,,4.0,25.0,4.0,7.5,40.5,9,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,120,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-06-02,SMH,152.0,put,61,1022,5,50,5,3.2,2.68,50,2023-05-30T09:52:00.000,2.9400000000000004,0.52,0.1768707482993197,True,2023-06-02,3,0.007487888603655021,ATM,1.129700000000014,2.9400000000000004,3.2,4.45,4.5,0.5136054421768707,0.40624999999999994,0.10735544217687071,40.0,37.0,21,0.058143570412002334,-0.5399,-0.3747,5.6666,-0.7542,0.444,True,9.0,4.05,0.2656249999999999,False,,,,False,,,,16.0,7.5,6.0,7.5,37.0,10,2023-05-30,2023-05-30 09:52:00,-1,reversal,3DGapFade,A,ETF,0.0253706258622852,high+0,150.8703,120,148.95646303248463,147.04262606496926,145.1287890974539,99
2023-03-17,KEY,10.0,call,2,1,11,50,11,5.0,0.4,50,2023-03-13T10:31:00.000,2.7,4.6,1.7037037037037035,True,2023-03-17,4,0.004016064257028026,ATM,0.03999999999999915,2.7,5.0,3.1,2.15,0.1481481481481481,-0.5700000000000001,0.7181481481481482,20.0,28.0,10,0.6028488555635574,0.0,0.0,0.0,0.0,214748.3646,True,0.0,0.4,-0.9199999999999999,True,7.0,1.4,-0.72,True,7.0,1.4,-0.72,20.0,12.5,10.0,7.5,50.0,1,2023-03-13,2023-03-13 10:31:00,1,bounce,3DGapFade_weakstock,A,Medium,0.0486,low+0,9.96,30,10.202028,10.444056000000002,10.686084000000001,101
2023-03-17,KEY,10.0,call,2,1,11,50,11,5.0,0.4,50,2023-03-13T10:31:00.000,2.7,4.6,1.7037037037037035,True,2023-03-17,4,0.004016064257028026,ATM,0.03999999999999915,2.7,5.0,3.1,2.6,0.1481481481481481,-0.48,0.6281481481481481,20.0,59.0,82,0.3949963505903761,0.0,0.0,0.0,0.0,214748.3646,True,0.0,0.4,-0.9199999999999999,True,7.0,1.4,-0.72,True,7.0,1.4,-0.72,20.0,12.5,10.0,7.5,50.0,1,2023-03-13,2023-03-13 10:31:00,1,bounce,3DGapFade_weakstock,A,Medium,0.0486,low+0,9.96,60,10.202028,10.444056000000002,10.686084000000001,101
2023-03-17,KEY,10.0,call,2,1,11,50,11,5.0,0.4,50,2023-03-13T10:31:00.000,2.7,4.6,1.7037037037037035,True,2023-03-17,4,0.004016064257028026,ATM,0.03999999999999915,2.7,5.0,3.4,3.1,0.25925925925925913,-0.38,0.6392592592592592,62.0,63.0,155,0.3016325638197992,0.0,0.0,0.0,0.0,214748.3646,True,0.0,0.4,-0.9199999999999999,True,7.0,1.4,-0.72,True,7.0,1.4,-0.72,20.0,12.5,10.0,7.5,50.0,1,2023-03-13,2023-03-13 10:31:00,1,bounce,3DGapFade_weakstock,A,Medium,0.0486,low+0,9.96,120,10.202028,10.444056000000002,10.686084000000001,101
2023-03-17,KRE,43.0,call,574,1,5,50,69,2.92,2.5,50,2023-03-13T10:25:00.000,2.71,0.41999999999999993,0.15498154981549814,True,2023-03-17,4,0.02295705959319623,OTM,0.9650000000000034,2.71,2.92,3.76,3.55,0.3874538745387453,0.21575342465753422,0.17170044988121108,30.0,22.0,126,0.11729100620991927,0.4915,-0.3695,1.8073,0.2084,1.7202,True,2.0,2.63,-0.0993150684931507,True,14.0,3.2,0.0958904109589042,True,22.0,3.55,0.21575342465753422,40.0,25.0,20.0,7.5,92.5,1,2023-03-13,2023-03-13 10:25:00,1,bounce,3DGapFade_weakstock,A,ETF,0.0302,low+0,42.035,30,42.6697285,43.304457,43.939185499999994,103
2023-03-17,KRE,42.0,call,427,202,5,50,9,3.4,3.0,50,2023-03-13T10:25:00.000,3.2,0.3999999999999999,0.12499999999999997,True,2023-03-17,4,-0.00083263946711066,ATM,0.03499999999999659,3.2,3.4,4.4,4.05,0.37500000000000006,0.19117647058823528,0.18382352941176477,21.0,23.0,36,0.1479509228946612,0.5425,-0.3733,1.7974,0.2276,1.7468,True,2.0,2.96,-0.12941176470588234,True,14.0,3.6,0.05882352941176476,True,22.0,4.0,0.17647058823529416,26.666666666666664,16.666666666666664,13.333333333333332,7.5,64.16666666666666,2,2023-03-13,2023-03-13 10:25:00,1,bounce,3DGapFade_weakstock,A,ETF,0.0302,low+0,42.035,30,42.6697285,43.304457,43.939185499999994,103
2023-03-17,KRE,41.0,call,599,120,5,50,11,4.2,3.6,50,2023-03-13T10:25:00.000,3.9000000000000004,0.6000000000000001,0.15384615384615385,True,2023-03-17,4,-0.024622338527417548,ITM,1.0349999999999966,3.9000000000000004,4.2,4.4,4.7,0.1282051282051282,0.11904761904761904,0.009157509157509153,9.0,22.0,4,0.14828752947191828,0.5919,-0.3901,1.7595,0.2436,1.8644,True,2.0,3.65,-0.13095238095238101,True,14.0,4.15,-0.011904761904761862,True,22.0,4.7,0.11904761904761904,13.333333333333332,8.333333333333332,6.666666666666666,7.5,35.83333333333333,3,2023-03-13,2023-03-13 10:25:00,1,bounce,3DGapFade_weakstock,A,ETF,0.0302,low+0,42.035,30,42.6697285,43.304457,43.939185499999994,103
2023-03-17,KRE,43.0,call,574,1,5,50,69,2.92,2.5,50,2023-03-13T10:25:00.000,2.71,0.41999999999999993,0.15498154981549814,True,2023-03-17,4,0.02295705959319623,OTM,0.9650000000000034,2.71,2.92,5.0,5.05,0.8450184501845018,0.7294520547945206,0.11556639538998126,46.0,60.0,446,0.12740006479824037,0.4915,-0.3695,1.8073,0.2084,1.7202,True,2.0,2.63,-0.0993150684931507,True,14.0,3.2,0.0958904109589042,True,22.0,3.55,0.21575342465753422,40.0,25.0,20.0,7.5,92.5,1,2023-03-13,2023-03-13 10:25:00,1,bounce,3DGapFade_weakstock,A,ETF,0.0302,low+0,42.035,60,42.6697285,43.304457,43.939185499999994,103
2023-03-17,KRE,42.0,call,427,202,5,50,9,3.4,3.0,50,2023-03-13T10:25:00.000,3.2,0.3999999999999999,0.12499999999999997,True,2023-03-17,4,-0.00083263946711066,ATM,0.03499999999999659,3.2,3.4,6.2,5.75,0.9375,0.6911764705882354,0.2463235294117646,59.0,60.0,147,0.14552059699335426,0.5425,-0.3733,1.7974,0.2276,1.7468,True,2.0,2.96,-0.12941176470588234,True,14.0,3.6,0.05882352941176476,True,22.0,4.0,0.17647058823529416,26.666666666666664,8.333333333333332,13.333333333333332,7.5,55.83333333333333,2,2023-03-13,2023-03-13 10:25:00,1,bounce,3DGapFade_weakstock,A,ETF,0.0302,low+0,42.035,60,42.6697285,43.304457,43.939185499999994,103
2023-03-17,KRE,41.0,call,599,120,5,50,11,4.2,3.6,50,2023-03-13T10:25:00.000,3.9000000000000004,0.6000000000000001,0.15384615384615385,True,2023-03-17,4,-0.024622338527417548,ITM,1.0349999999999966,3.9000000000000004,4.2,4.4,6.6,0.1282051282051282,0.5714285714285713,-0.4432234432234431,9.0,59.0,4,0.14243800141258997,0.5919,-0.3901,1.7595,0.2436,1.8644,True,2.0,3.65,-0.13095238095238101,True,14.0,4.15,-0.011904761904761862,True,22.0,4.7,0.11904761904761904,13.333333333333332,16.666666666666664,6.666666666666666,7.5,44.166666666666664,3,2023-03-13,2023-03-13 10:25:00,1,bounce,3DGapFade_weakstock,A,ETF,0.0302,low+0,42.035,60,42.6697285,43.304457,43.939185499999994,103
2023-03-17,KRE,43.0,call,574,1,5,50,69,2.92,2.5,50,2023-03-13T10:25:00.000,2.71,0.41999999999999993,0.15498154981549814,True,2023-03-17,4,0.02295705959319623,OTM,0.9650000000000034,2.71,2.92,5.7,5.4,1.1033210332103323,0.8493150684931509,0.2540059647171814,66.0,67.0,586,0.11498749455049735,0.4915,-0.3695,1.8073,0.2084,1.7202,True,2.0,2.63,-0.0993150684931507,True,14.0,3.2,0.0958904109589042,True,22.0,3.55,0.21575342465753422,40.0,25.0,20.0,7.5,92.5,1,2023-03-13,2023-03-13 10:25:00,1,bounce,3DGapFade_weakstock,A,ETF,0.0302,low+0,42.035,120,42.6697285,43.304457,43.939185499999994,103
